,Hugo_Symbol,Entrez_Gene_Id,Normality_NormalSample,Normality_CancerSample,p,stat,expressed,fdr_hypothesis,fdr,corrected
15780,FHL2,2274,,,1.7613523301383862e-09,376.5,True,True,5.447075099022668e-09,False
15781,AC226150.4,0,,,0.0010449020614759705,1726.0,True,True,0.0016727535086643861,False
15782,ZFP2,80108,,,1.5479107434840852e-15,2407.0,True,True,1.7001829370526508e-14,False
15783,KCNH2,3757,,,0.6318437163019655,1320.0,False,False,0.6704195196312545,False
15784,RAD17,5884,,,0.0003236023332526549,1772.0,True,True,0.0005487611963227263,False
15785,CDHR4,389118,,,2.1590876233697713e-09,2118.5,True,True,6.6061350856735385e-09,False
15786,TBX1,6899,,,3.557317928131751e-07,511.0,True,True,8.382576348175692e-07,False
15787,CCDC142,84865,,,2.4193072306069703e-07,500.5,True,True,5.813539074799752e-07,False
15788,ZNF676,163223,,,8.399184052829547e-15,2374.0,True,True,7.123019367335809e-14,False
15789,ADAT3,113179,,,0.004314479770030527,835.5,True,True,0.006400398284867098,False
15790,TMEM14B,81853,,,0.3609682862138015,1117.0,False,False,0.4049056031115097,False
15791,SNX3,8724,,,4.5714067705530463e-07,1982.0,True,True,1.0632967814905599e-06,False
15792,NUP155,9631,,,1.0070192448501977e-16,45.0,True,True,2.163785533067946e-15,False
15793,C8orf44,56260,,,0.006462776036966353,854.5,True,True,0.009397681484730113,False
15794,LIMS1,3987,,,0.024822071687667095,1576.0,True,True,0.03331567885024901,False
15795,DDX19A,55308,,,0.7510915262681006,1296.5,False,False,0.7810260640591873,False
15796,TPRG1,285386,,,1.107283478034326e-05,1888.0,True,True,2.2216401954753755e-05,False
15797,PVRL4,81607,,,2.70295213422322e-15,103.0,True,True,2.6855886780273168e-14,False
15798,ZNF30,90075,,,0.5191693776991949,1344.0,False,False,0.5626302776364319,False
15799,PARK2,5071,,,3.6827165187768383e-10,2159.5,True,True,1.24572014611063e-09,False
15800,P2RX7,5027,,,1.2718401684861678e-12,2280.0,True,True,6.4393431742668665e-12,False
15801,MLST8,64223,,,7.281902774069661e-06,599.0,True,True,1.4886966913852471e-05,False
15802,DDIT3,1649,,,4.6738932491750346e-05,659.0,True,True,8.716561144283572e-05,False
15803,C6ORF165,0,,,3.766808049260618e-08,2048.5,True,True,9.915846826027911e-08,False
15804,REXO1,57455,,,0.8875991267899224,1271.0,False,False,0.9039909708255565,False
15805,CD6,923,,,2.5368558214919508e-06,1933.0,True,True,5.444674408780401e-06,False
15806,BMPR1A,657,,,1.0902723428606234e-06,1957.5,True,True,2.436855314130841e-06,False
15807,OTUD4,54726,,,1.4473585676949323e-05,1879.5,True,True,2.8606107835664372e-05,False
15808,NRAS,4893,,,3.796915517762251e-05,652.0,True,True,7.165361106548273e-05,False
15809,ODF3L2,284451,,,5.775196472473199e-11,2200.5,True,True,2.19992324282193e-10,False
15810,LIN54,132660,,,4.21492189412547e-05,655.5,True,True,7.909273921466163e-05,False
15811,FPGT,8790,,,0.47973890442437506,1353.0,False,False,0.5242879824130533,False
15812,NAMPT,10135,,,0.09388647247825646,1493.5,False,False,0.11604814053104467,False
15813,NLRP12,91662,,,5.519342986482651e-15,2384.0,True,True,4.9722598530392896e-14,False
15814,CUTC,51076,,,2.0995178365331214e-05,1867.5,True,True,4.0765618327649404e-05,False
15815,ITCH,83737,,,0.00011135044208901054,689.0,True,True,0.00019906642730908175,False
15816,THAP1,55145,,,0.8173408058152286,1284.0,False,False,0.8410652993103654,False
15817,TAOK2,9344,,,4.542251887860274e-15,2387.5,True,True,4.191203528295067e-14,False
15818,FOS,2353,,,6.627162134635586e-13,2293.0,True,True,3.5307524132115254e-12,False
15819,GLUD2,2747,,,2.3055961594363e-05,1864.5,True,True,4.455914986487966e-05,False
15820,HOPX,84525,,,1.1653636940609416e-16,2452.5,True,True,2.3712200017553318e-15,False
15821,MMP9,4318,,,4.808457370318227e-10,346.5,True,True,1.6026645007186451e-09,False
15822,CWF19L2,143884,,,0.0012669884517712044,1718.0,True,True,0.002009846235477278,False
15823,HSPB9,94086,,,0.006200646189081369,1647.5,True,True,0.009032929518579362,False
15824,RHEBL1,121268,,,4.473306911251198e-06,584.0,True,True,9.335150627188263e-06,False
15825,SCARB2,950,,,3.312598212562865e-09,2108.5,True,True,9.91942002461839e-09,False
15826,ISLR2,57611,,,0.9944993730814037,1248.5,False,False,0.9957097872946128,False
15827,CGNL1,84952,,,7.941980212994173e-18,2498.0,True,True,1.2851957852852046e-15,False
15828,ZNF599,148103,,,0.19850019917991335,1437.0,False,False,0.2328042787679314,False
15829,C1orf222,85452,,,9.910960700116683e-09,2082.0,True,True,2.791194100008407e-08,False
15830,POLD2,5425,,,3.989281819487082e-16,69.0,True,True,5.602686199091146e-15,False
15831,SDHB,6390,,,0.43987762633457017,1137.5,False,False,0.48433944874866897,False
15832,CHCHD6,84303,,,0.6816451520626491,1190.0,False,False,0.7168475047490778,False
15833,COMMD3,23412,,,0.4712296085738291,1145.0,False,False,0.5157143136370466,False
15834,PLXNC1,10154,,,1.0246317556020605e-07,2022.5,True,True,2.574620156803723e-07,False
15835,BAZ2A,11176,,,0.9285796308261745,1263.5,False,False,0.9397915367811084,False
15836,MEX3A,92312,,,2.327586334006066e-17,20.0,True,True,1.2851957852852046e-15,False
15837,UPP1,7378,,,0.5440573803916833,1338.5,False,False,0.5863243360881137,False
15838,SLC9A7,84679,,,1.0435084422177416e-13,171.0,True,True,6.624993876997974e-13,False
15839,MRO,83876,,,0.010537879802256178,878.5,True,True,0.014887297479880233,False
15840,CHCHD10,400916,,,0.00033272026906702447,729.0,True,True,0.0005636699664737519,False
15841,TRPM2,7226,,,3.8262475890707374e-07,513.0,True,True,8.981984930180322e-07,False
15842,UTP14C,9724,,,1.1709766913981718e-10,2185.0,True,True,4.2461423895683075e-10,False
15843,ZBED2,79413,,,9.660038029216637e-10,2137.5,True,True,3.1027394907663137e-09,False
15844,TRAPPC3L,100128327,,,4.134968367863994e-08,2046.0,True,True,1.083281446085085e-07,False
15845,TNFRSF12A,51330,,,0.32083529862845095,1394.5,False,False,0.36343801861026165,False
15846,RP11-574K11.31,0,,,0.00029521641956996146,1775.5,True,True,0.0005031932558530917,False
15847,HNF1A,6927,,,0.45234590695889154,1140.5,False,False,0.4969705204102665,False
15848,KLK14,43847,,,0.17225147738351887,1051.5,False,False,0.20407683093068296,False
15849,CAPN5,726,,,0.0066002352035215575,1644.5,True,True,0.009581433877381085,False
15850,CWC27,10283,,,0.2581434728458418,1414.5,False,False,0.29742719953594854,False
15851,C1orf228,339541,,,9.788903188582531e-15,2373.5,True,True,8.16924167066489e-14,False
15852,DOK6,220164,,,3.079900286613774e-05,1855.0,True,True,5.8686606498183266e-05,False
15853,ZBTB41,360023,,,1.038452336409936e-05,610.0,True,True,2.0908233230165087e-05,False
15854,ZCCHC3,85364,,,0.07813362243106897,1506.0,False,False,0.097772778165486,False
15855,RBM5,10181,,,6.774417064041288e-11,2197.0,True,True,2.552188102158191e-10,False
15856,DACH1,1602,,,7.627335282235942e-14,2335.0,True,True,4.987214875118315e-13,False
15857,KIAA1147,57189,,,0.002529709462429099,1688.5,True,True,0.0038655002509386215,False
15858,ADAL,161823,,,0.0015339358941710989,790.0,True,True,0.0024087576194714785,False
15859,TKT,7086,,,0.4502815264644445,1360.0,False,False,0.4950475322127099,False
15860,NINL,22981,,,0.20832438738736425,1067.0,False,False,0.2436398207377102,False
15861,MVB12A,93343,,,0.004801800467162913,840.5,True,True,0.007094688938610957,False
15862,PPARA,5465,,,0.011288024067316743,882.0,True,True,0.015892470722322475,False
15863,NPC1,4864,,,0.12672925312005964,1472.0,False,False,0.15354853552131048,False
15864,DNAJC14,85406,,,0.17987574520730065,1055.0,False,False,0.21245408850376854,False
15865,HNRNPU,3192,,,1.4082114843176313e-07,486.0,True,True,3.482229228684094e-07,False
15866,CEP41,95681,,,0.029096096838324828,933.0,True,True,0.03865531591802364,False
15867,PIP5K1C,23396,,,2.407325990355033e-06,1934.5,True,True,5.182125418490117e-06,False
15868,ATP2A1,487,,,3.988681723718014e-11,291.5,True,True,1.5571633169995185e-10,False
15869,LCN12,286256,,,0.10012863909127584,1489.0,False,False,0.12319958976508477,False
15870,KLRK1,22914,,,4.2483596993818026e-12,2255.5,True,True,1.9593262791297016e-11,False
15871,USP8,9101,,,0.0029284771799879448,1682.0,True,True,0.004440786805152014,False
15872,OGG1,4968,,,2.755354892870927e-06,1930.5,True,True,5.885836005236214e-06,False
15873,NRDE2,55051,,,0.8848758323337852,1228.5,False,False,0.9015873616112836,False
15874,CWC22,57703,,,0.593086367039773,1328.0,False,False,0.6333296251234447,False
15875,TOPORS,10210,,,0.0005732187066731273,1750.0,True,True,0.0009452418058207591,False
15876,FAM60A,58516,,,1.4477536920252683e-11,270.0,True,True,6.04835429981536e-11,False
15877,PLA2G3,50487,,,0.00594695474120179,1649.5,True,True,0.00868856927894629,False
15878,ACAT1,38,,,3.370373620250162e-16,2434.0,True,True,4.924650581117918e-15,False
15879,RGP1,9827,,,0.0006033189360632913,1748.0,True,True,0.0009927916022211332,False
15880,PACSIN1,29993,,,2.7139889069657903e-06,569.0,True,True,5.7996237466395385e-06,False
15881,LRRC19,64922,,,3.427266718990591e-10,2161.0,True,True,1.1650144150051645e-09,False
15882,GCSH,2653,,,6.570502478618743e-12,253.5,True,True,2.9156288291327715e-11,False
15883,SMAD4,4089,,,0.17439095931901927,1447.5,False,False,0.20639357877236816,False
15884,CC2D1B,200014,,,1.4077272321615988e-07,2014.0,True,True,3.48153012678477e-07,False
15885,SDC2,6383,,,0.0018964780299662815,1701.0,True,True,0.0029480480489217594,False
15886,RRM2,6241,,,2.198357499790669e-16,58.5,True,True,3.569964211521367e-15,False
15887,ZC3HC1,51530,,,9.701893317406949e-06,608.0,True,True,1.9604656340882564e-05,False
15888,TRAPPC2L,51693,,,0.00030292659507033293,1774.5,True,True,0.0005157738972036321,False
15889,C15orf26,161502,,,4.38368765219677e-14,2345.5,True,True,3.0505938861516095e-13,False
15890,FPR3,2359,,,1.064196337461839e-07,2021.5,True,True,2.6674393107448155e-07,False
15891,RPLP1,6176,,,3.7825540042558578e-06,579.0,True,True,7.954183861657936e-06,False
15892,CENPT,80152,,,0.38312548682835534,1377.0,False,False,0.4275618255578119,False
15893,RANBP3,8498,,,0.09518777846033395,1492.5,False,False,0.11759370448745055,False
15894,ATP6V0A1,535,,,8.279121330477066e-15,2376.5,True,True,7.048882256480598e-14,False
15895,TMEM52B,120939,,,0.0007297953298170276,1740.5,True,True,0.0011887990874671526,False
15896,PLIN2,123,,,1.5574958143029755e-11,2228.5,True,True,6.464618018280611e-11,False
15897,RUNDC1,146923,,,0.00299211721537723,1681.0,True,True,0.004532119675198742,False
15898,RNF165,494470,,,8.582727724389985e-06,604.0,True,True,1.7418541052494946e-05,False
15899,RECK,8434,,,9.625579415591475e-16,2415.5,True,True,1.148239583751326e-14,False
15900,STMN2,11075,,,0.223672224075251,1073.0,False,False,0.26036855300395556,False
15901,CCL19,6363,,,0.3242131320092778,1393.5,False,False,0.3669275324593995,False
15902,ADAM28,10863,,,0.0010198458845382355,773.0,True,True,0.001635521505328446,False
15903,PHF1,5252,,,1.8353976454079276e-11,2225.0,True,True,7.545572185726309e-11,False
15904,SLC26A2,1836,,,1.0011873481160096e-10,2188.5,True,True,3.664303270911878e-10,False
15905,GM2A,2760,,,0.07304074074535655,989.5,False,False,0.09173506886841343,False
15906,SIRPD,128646,,,1.299396786880206e-16,2450.0,True,True,2.5488351020253806e-15,False
15907,TIMM22,29928,,,0.13103294511904676,1469.5,False,False,0.1583819008488338,False
15908,MGP,4256,,,7.988765625446826e-17,2459.0,True,True,1.8887035346837854e-15,False
15909,THBS4,7060,,,0.04338167593243058,1543.5,True,False,0.056315011559297405,True
15910,MOB3C,148932,,,4.865058743067083e-13,2299.0,True,True,2.6782628995055407e-12,False
15911,METTL18,92342,,,0.047460941007969173,962.0,True,False,0.06128627267997215,True
15912,ETF1,2107,,,4.032893464934033e-07,1985.5,True,True,9.446540285659041e-07,False
15913,NR1D1,9572,,,1.2135681343631047e-06,545.5,True,True,2.698814304984891e-06,False
15914,ZDHHC17,23390,,,3.602689023140278e-06,1922.5,True,True,7.593515480081539e-06,False
15915,SACS,26278,,,0.07873170873145666,994.5,False,False,0.09845923328770674,False
15916,EMC8,10328,,,6.97835350770195e-08,467.5,True,True,1.7880607660271607e-07,False
15917,SLC39A8,64116,,,9.516887191903078e-18,2495.0,True,True,1.2851957852852046e-15,False
15918,ZRANB2,9406,,,2.376271991973747e-05,1863.5,True,True,4.587115729282208e-05,False
15919,CYP8B1,1582,,,1.3541040996534762e-07,2013.5,True,True,3.3580459835650016e-07,False
15920,MEST,4232,,,3.755046748329415e-07,512.5,True,True,8.825637085359272e-07,False
15921,DNAJC21,134218,,,2.6047390192995595e-11,282.5,True,True,1.0461954559032758e-10,False
15922,GOLGA8R,101059918,,,3.602901632616577e-09,2106.5,True,True,1.0733360413825065e-08,False
15923,MFF,56947,,,5.8242452109407206e-05,666.5,True,True,0.00010755086693639867,False
15924,MAGI1,9223,,,1.9029268018833159e-16,2444.0,True,True,3.2041815991560837e-15,False
15925,SMN1,6606,,,0.001312583311252907,783.5,True,True,0.0020779762373436556,False
15926,GLO1,2739,,,0.5326649423552814,1159.0,False,False,0.5755392238206638,False
15927,C5orf46,389336,,,4.392069720774741e-12,246.0,True,True,2.0195103653549013e-11,False
15928,CORIN,10699,,,2.512970905536926e-07,1998.5,True,True,6.026873857163737e-07,False
15929,CMTM4,146223,,,1.6836549187442625e-06,1945.0,True,True,3.6881991784563956e-06,False
15930,PCDHB5,26167,,,0.03372314368581126,1558.5,True,True,0.044361147828044734,False
15931,DTYMK,1841,,,2.3253695173163684e-16,59.5,True,True,3.720644396137297e-15,False
15932,TMEFF2,23671,,,1.1744741906409023e-06,1953.0,True,True,2.6159156321972136e-06,False
15933,PTHLH,5744,,,2.446420694757352e-14,143.5,True,True,1.8184990319248388e-13,False
15934,RP11-146D12.2,0,,,5.470747920949105e-07,1977.0,True,True,1.2615396603365908e-06,False
15935,AC136297.1,0,,,0.0017075816610333456,1705.5,True,True,0.002670028348511137,False
15936,TRAPPC2P1,6399,,,0.3174354439662558,1104.5,False,False,0.36000941691449423,False
15937,GNAS,2778,,,0.06313633763883907,980.0,False,False,0.08007931224015748,False
15938,CENPI,2491,,,1.78178726275363e-17,15.5,True,True,1.2851957852852046e-15,False
15939,VPS13C,54832,,,3.630537251434722e-14,2349.0,True,True,2.586289938908652e-13,False
15940,CYB5R1,51706,,,0.00038428474209075114,1765.5,True,True,0.0006462732593085792,False
15941,OGN,4969,,,1.1065857186879716e-17,2492.5,True,True,1.2851957852852046e-15,False
15942,C9orf169,375791,,,0.00016941367277557704,704.0,True,True,0.0002966972016624182,False
15943,RBAK,57786,,,1.424037353126594e-08,427.0,True,True,3.9247360043493795e-08,False
15944,ALPK2,115701,,,9.023822213429395e-10,361.0,True,True,2.911046288272508e-09,False
15945,ZNF277,11179,,,0.01820491233051198,1593.0,True,True,0.024925882579820435,False
15946,NDUFS6,4726,,,4.607167212309326e-16,71.5,True,True,6.298094896634304e-15,False
15947,HDAC3,8841,,,0.00045401152959621073,741.0,True,True,0.0007572703653349947,False
15948,LYSMD2,256586,,,2.6706064612879028e-11,2217.0,True,True,1.0709512546365564e-10,False
15949,TMEM254,80195,,,2.2900487533200377e-06,564.0,True,True,4.938283886356716e-06,False
15950,CHKB-CPT1B,0,,,7.691352720335043e-05,676.0,True,True,0.0001400233093516576,False
15951,SLC12A8,84561,,,4.1757854816784505e-11,292.5,True,True,1.6257988324542538e-10,False
15952,FAHD1,81889,,,0.0011505437226142317,778.0,True,True,0.0018347311740202024,False
15953,IL3RA,3563,,,1.099508574038955e-16,2453.5,True,True,2.2843678410686183e-15,False
15954,BTD,686,,,7.476245733811395e-17,2460.0,True,True,1.8517055288940204e-15,False
15955,NELFA,7469,,,1.4347561677089745e-12,222.5,True,True,7.189447142356233e-12,False
15956,CTD-3193O13.9,0,,,0.5102676191441752,1346.0,False,False,0.5542492009251593,False
15957,DTD2,112487,,,0.5147091486674118,1155.0,False,False,0.5583263627972007,False
15958,IL18,3606,,,8.252347764728028e-07,1965.5,True,True,1.8659595240271819e-06,False
15959,KRT16,3868,,,1.603219352491514e-16,53.0,True,True,2.858164531918566e-15,False
15960,CXXC5,51523,,,9.331674853458643e-07,1962.0,True,True,2.0979266409877416e-06,False
15961,TRAPPC12,51112,,,0.05523432235011677,1528.5,False,False,0.07061147921248186,False
15962,MAGOHB,55110,,,2.022726329848449e-14,140.0,True,True,1.535938344972833e-13,False
15963,MPEG1,219972,,,1.8462257449862825e-13,2318.0,True,True,1.1079828358213649e-12,False
15964,RIPPLY3,53820,,,0.00501850413920671,842.5,True,True,0.007397155205187365,False
15965,PPP1R12C,54776,,,5.773676789877473e-11,2200.5,True,True,2.1998294341670345e-10,False
15966,ZNF333,84449,,,1.9451721928619987e-05,1870.0,True,True,3.7892252629331336e-05,False
15967,CTD-2370N5.3,0,,,1.5056080332698773e-12,2276.5,True,True,7.528040166349386e-12,False
15968,CLDN2,9075,,,5.7776291231538306e-08,2037.5,True,True,1.4905696401207052e-07,False
15969,SIAH3,283514,,,0.11193270376058911,1480.5,False,False,0.13689468725410103,False
15970,GUF1,60558,,,0.004174042267690312,834.0,True,True,0.006204317688379809,False
15971,AC092811.1,0,,,0.0012381254692393328,781.0,True,True,0.0019653236682081665,False
15972,RPS16,6217,,,0.013703619728307095,892.0,True,True,0.019061923730292703,False
15973,NSMCE4A,54780,,,0.011173101547466233,1618.5,True,True,0.01574221753792343,False
15974,DNAH1,25981,,,2.1583418642197368e-13,2315.0,True,True,1.2751324228583927e-12,False
15975,CAD,790,,,2.6968890543209746e-17,22.5,True,True,1.3176754528214198e-15,False
15976,KCTD21,283219,,,0.06665834425581155,1516.5,False,False,0.08419422173711413,False
15977,PTDSS2,81490,,,0.007467854422448086,1638.5,True,True,0.010756873605252288,False
15978,C9orf170,401535,,,0.17960945558114694,1055.5,False,False,0.21215407488302998,False
15979,BMP2,650,,,1.7732057694587003e-14,2362.5,True,True,1.3681165550423872e-13,False
15980,SNAP91,9892,,,0.5303478829671886,1158.5,False,False,0.5734756561175585,False
15981,ADRM1,11047,,,2.710648855888372e-13,189.5,True,True,1.5676620448936612e-12,False
15982,GATA3,2625,,,0.0012086413891378043,1720.0,True,True,0.00192064023524566,False
15983,HIST1H2AG,8329,,,5.2943136544743726e-12,249.0,True,True,2.394221685367665e-11,False
15984,MGAT2,4247,,,0.3010396753948631,1099.5,False,False,0.3429511021250662,False
15985,MAMLD1,10046,,,0.0002514563274193508,1781.5,True,True,0.0004314997572433977,False
15986,UGGT1,56886,,,1.1146641164801413e-11,264.5,True,True,4.747490782099221e-11,False
15987,POLR1A,25885,,,4.394804034463519e-10,344.5,True,True,1.4713224747162264e-09,False
15988,C6orf89,221477,,,0.0018947449547673002,1701.0,True,True,0.0029461493333577957,False
15989,WNT3A,89780,,,1.8472889007565834e-10,2175.0,True,True,6.492760073361134e-10,False
15990,ABCB10,23456,,,0.7459006355303671,1202.5,False,False,0.776207921313942,False
15991,ZNHIT2,741,,,0.0011377267027794778,777.5,True,True,0.0018146273465529943,False
15992,PLEKHM3,389072,,,8.38761253351462e-09,2086.0,True,True,2.3859049319358646e-08,False
15993,FOLR1,2348,,,8.947011655188099e-18,2496.0,True,True,1.2851957852852046e-15,False
15994,KIAA1468,57614,,,1.3569019784096511e-07,485.0,True,True,3.36305332525491e-07,False
15995,PFKM,5213,,,0.01610942652302631,900.5,True,True,0.022188673511822635,False
15996,SMIM7,79086,,,0.7328566191226566,1300.0,False,False,0.764168927793882,False
15997,NOS1AP,9722,,,0.4061147828448224,1129.0,False,False,0.45060375818071596,False
15998,MAPK6,5597,,,1.4607382524731106e-15,92.0,True,True,1.6236275143025405e-14,False
15999,BCAN,63827,,,0.3812751116808064,1122.5,False,False,0.425546039452852,False
16000,PDZD4,57595,,,2.606901233761216e-07,1997.5,True,True,6.239154726132586e-07,False
16001,FAM109B,150368,,,0.19490607821663042,1438.5,False,False,0.2289656919677997,False
16002,BTLA,151888,,,1.9166444371911242e-05,1870.5,True,True,3.734073830210519e-05,False
16003,DMGDH,29958,,,5.187552431416088e-05,1837.5,True,True,9.618436004369745e-05,False
16004,SESN1,27244,,,1.016585759216507e-15,2414.5,True,True,1.2033157249196756e-14,False
16005,EDN3,1908,,,1.379907394436371e-11,2226.5,True,True,5.79292836911016e-11,False
16006,CCR8,1237,,,0.01755101487452086,905.0,True,True,0.02407064004107239,False
16007,UFC1,51506,,,8.993559646908972e-05,1818.5,True,True,0.000162548381356301,False
16008,MMP2,4313,,,0.6196281877156151,1322.5,False,False,0.6588746117682661,False
16009,TRERF1,55809,,,3.4691149869784094e-05,649.0,True,True,6.57764914938558e-05,False
16010,BTG2,7832,,,2.4513346256446194e-13,2312.5,True,True,1.4323212767594306e-12,False
16011,ZNF788,0,,,0.07910445305195432,1501.0,False,False,0.0989020356425064,False
16012,EGF,1950,,,0.4840808153412113,1148.0,False,False,0.5285039967619328,False
16013,GINS3,64785,,,4.737995001524105e-16,72.0,True,True,6.432532339941549e-15,False
16014,HSPB11,51668,,,0.005757066057173015,849.0,True,True,0.008423677782018125,False
16015,CHRNA1,1134,,,0.986249004567014,1253.0,False,False,0.9887674281176465,False
16016,COL24A1,255631,,,2.4140082276345997e-05,637.0,True,True,4.657358960507897e-05,False
16017,LSAMP,4045,,,7.970352823768606e-12,2242.5,True,True,3.4813614419874255e-11,False
16018,LEAP2,116842,,,0.007098790282487316,1641.0,True,True,0.010256299460899166,False
16019,STIM1,6786,,,0.1120137390077429,1481.0,False,False,0.13694531785978475,False
16020,ATP6V1E2,90423,,,9.851786479548337e-10,363.0,True,True,3.1610254724033713e-09,False
16021,RHOBTB2,23221,,,3.622137856204195e-17,2472.5,True,True,1.3951003320949182e-15,False
16022,EGLN3,112399,,,2.3194750409372977e-14,142.5,True,True,1.7308393664013745e-13,False
16023,HSPB6,126393,,,1.536886889039117e-17,2487.0,True,True,1.2851957852852046e-15,False
16024,GFI1B,8328,,,1.9202258189994876e-10,2174.0,True,True,6.736779249231549e-10,False
16025,SLC19A1,6573,,,1.0070364767939124e-09,2136.5,True,True,3.2293586665332904e-09,False
16026,TPBG,7162,,,2.607880176793597e-16,61.5,True,True,4.026016984281447e-15,False
16027,PTPN11,5781,,,0.07139262328030901,1512.0,False,False,0.08979185864706991,False
16028,POU2AF1,5450,,,0.03829994446527488,949.0,True,True,0.0499948270090391,False
16029,MRPL45,84311,,,2.0678855538327483e-05,632.0,True,True,4.017852091155182e-05,False
16030,KIF13B,23303,,,9.261735044093285e-15,2374.5,True,True,7.763050601004925e-14,False
16031,TP53TG3,24150,,,2.6053831005932726e-05,645.5,True,True,5.00648912602053e-05,False
16032,FAM227B,196951,,,0.13553095412423052,1467.0,False,False,0.16335011738617752,False
16033,CRISPLD1,83690,,,0.00016035657720859614,702.0,True,True,0.0002816603854713286,False
16034,WNT7B,7477,,,1.0024731815287144e-10,311.5,True,True,3.6659026695403347e-10,False
16035,GPKOW,27238,,,0.20577444310259663,1434.0,False,False,0.24080432899318227,False
16036,SEPT5,2812,,,1.0845291309825302e-07,479.0,True,True,2.7156458526921596e-07,False
16037,ZNF284,342909,,,0.2070671073418282,1066.5,False,False,0.2422297592962146,False
16038,DFFA,1676,,,0.0003149921148258934,727.0,True,True,0.0005348951915479513,False
16039,SASH1,23328,,,2.7795820134861433e-17,2477.0,True,True,1.3176754528214198e-15,False
16040,GNA13,10672,,,0.6892431750390864,1191.5,False,False,0.7240561471310437,False
16041,RPL36A,6173,,,4.3353712472418336e-07,516.5,True,True,1.0113914692248841e-06,False
16042,ZNF804A,91752,,,4.699376665813089e-10,2154.0,True,True,1.5684260413817838e-09,False
16043,AOAH,313,,,2.6667860443448638e-06,1931.5,True,True,5.704399320958088e-06,False
16044,PDC,5132,,,0.7108730109918209,1197.0,False,False,0.7438117059287527,False
16045,ATP6AP2,10159,,,0.7826928082203992,1290.5,False,False,0.8100056695844902,False
16046,CSNK2B-LY6G5B-1181,0,,,0.5394896327060676,1339.5,False,False,0.5820463059331165,False
16047,MCF2L,23263,,,0.010025237226281966,1624.0,True,True,0.01421113527835197,False
16048,TRIM25,7706,,,0.001005957038405602,1727.5,True,True,0.0016148971135077387,False
16049,SERPINB13,5275,,,1.356583413537436e-10,318.5,True,True,4.868088589293562e-10,False
16050,YTHDC1,91746,,,0.07870657783514694,1505.5,False,False,0.09845923328770674,False
16051,TTC7B,145567,,,0.005124379948253482,1656.5,True,True,0.007549239520641184,False
16052,USP28,57646,,,6.901492892349602e-12,254.5,True,True,3.047630105197837e-11,False
16053,AC074091.13,0,,,1.8955493876470547e-10,326.5,True,True,6.652908507030246e-10,False
16054,PPRC1,23082,,,0.7302979152062798,1199.5,False,False,0.7618070225273789,False
16055,ARHGAP9,64333,,,7.60786367246222e-11,2194.5,True,True,2.835509060232683e-10,False
16056,CEP55,55165,,,4.7227341992282074e-17,32.0,True,True,1.5149386998912886e-15,False
16057,CNTD1,124817,,,0.0002950677704522757,1775.5,True,True,0.0005030888012794179,False
16058,GAB3,139716,,,2.254964985591056e-16,2441.0,True,True,3.63598602139411e-15,False
16059,ZNF84,7637,,,0.2867663418503409,1095.0,False,False,0.32788493483332226,False
16060,CHRNA9,55584,,,0.005790766982620139,849.5,True,True,0.008469689240941741,False
16061,SEC31A,22872,,,0.029348950763067365,1566.5,True,True,0.03896726803719843,False
16062,AP2A1,160,,,6.204274930845213e-06,594.0,True,True,1.2765465630103746e-05,False
16063,CD300LF,146722,,,1.6955615870956517e-16,2446.0,True,True,2.9659498462614296e-15,False
16064,SLC27A2,11001,,,0.33966012013167557,1389.0,False,False,0.38287951551547766,False
16065,MCM10,55388,,,6.706648649480887e-17,38.0,True,True,1.741077265144761e-15,False
16066,PTPRG,5793,,,1.9195027419727592e-14,2361.0,True,True,1.4677552271505757e-13,False
16067,FOXI2,399823,,,5.700573067121186e-06,1907.0,True,True,1.1773959796092598e-05,False
16068,PIEZO1,9780,,,0.00011142981361649923,1811.0,True,True,0.00019916710090274437,False
16069,RP11-122A3.2,0,,,1.3966335251775511e-08,2073.5,True,True,3.8528975003900027e-08,False
16070,COG4,25839,,,0.8523228363385333,1277.5,False,False,0.872227129630701,False
16071,EPT1,85465,,,6.700957671834685e-17,38.0,True,True,1.741077265144761e-15,False
16072,CNTN3,5067,,,1.6414823888447085e-05,1875.5,True,True,3.219049638698188e-05,False
16073,HDGFRP3,0,,,3.818280724607443e-07,513.0,True,True,8.965719657141984e-07,False
16074,NID2,22795,,,0.7303111370170741,1199.5,False,False,0.7618070225273789,False
16075,HMCES,56941,,,2.914111807072021e-14,147.0,True,True,2.1232088345495216e-13,False
16076,FAAH,2166,,,1.2771512512025823e-09,2131.0,True,True,4.038303503396261e-09,False
16077,ABCA12,26154,,,5.2593798938022644e-17,34.5,True,True,1.5805667915711975e-15,False
16078,FYN,2534,,,5.398140258638186e-13,2297.0,True,True,2.938949668073579e-12,False
16079,BBS4,585,,,6.001513472825319e-06,1907.0,True,True,1.2370378862075813e-05,False
16080,RPL17,6139,,,0.044090969872221136,957.5,True,False,0.05717378814263486,True
16081,EPB42,2038,,,1.2837374509208229e-17,2490.0,True,True,1.2851957852852046e-15,False
16082,MRPL18,29074,,,1.9714309012193848e-07,495.0,True,True,4.789265759888184e-07,False
16083,CKM,1158,,,0.09252750821530044,1005.5,False,False,0.1144669551047051,False
16084,USP27X,389856,,,3.719576326277254e-11,2210.0,True,True,1.4586237516705133e-10,False
