ABCB9	23457	46.84	57.08	32.36	48.52	52.82	27.05	52.82	71.0	42.71	45.85	34.02	16.39	54.33	62.56	37.59	48.52	41.52	49.91	23.42	85.82	69.52	53.95	59.13	51.71	29.27	19.25	49.91	28.24	48.18	56.28	56.28	37.32	50.98	43.63	39.5	73.03	18.16	30.78	40.93	41.81	68.07	54.72	38.67	50.27	36.27	66.18	31.22	90.14	89.51	51.71	48.115000000000016
SLIT3	6586	974.5	514.56	808.0	1605.83	1096.5	412.0	830.75	743.43	753.83	909.17	2004.85	1199.98	1001.93	759.08	423.61	693.58	1001.93	1378.57	693.58	1183.45	1685.71	802.41	1721.16	234.57	842.36	1030.12	698.41	1030.12	525.39	733.19	595.34	1151.06	1369.04	343.89	1617.0	764.36	825.0	872.1	571.05	583.07	417.77	1127.35	1259.69	1477.58	1259.69	638.15	229.72	583.07	1104.13	988.12	921.3950000000001
C9	735	0.53	0.96	0.53	1.35	0.92	1.27	1.73	2.76	0.53	0.96	2.46	0.87	0.53	2.43	0.0	0.51	0.95	0.95	0.53	2.76	0.53	0.0	0.0	0.49	1.3	0.91	0.52	0.0	1.27	0.53	0.0	1.66	2.01	0.52	2.01	0.88	0.0	1.69	0.51	0.0	0.51	0.95	0.0	0.51	0.52	2.86	0.52	0.51	0.54	0.0	0.9056000000000001
WDR72	256764	8.85	9.85	2.66	1.62	7.82	3.5	8.65	1.87	2.32	25.35	4.28	1.16	24.11	7.69	9.78	2.89	7.46	7.46	11.64	5.87	2.29	5.45	14.45	7.17	7.11	5.19	5.92	31.45	5.36	5.02	16.88	55.1	1.51	8.13	8.19	13.62	5.5	7.51	2.89	4.78	2.86	29.91	5.32	8.19	7.69	6.21	11.82	4.82	8.85	8.71	9.254599999999998
LRRIQ1	84125	152.28	49.21	35.5	73.54	503.95	44.57	120.94	31.22	122.64	24.28	62.56	79.45	11.91	111.21	39.5	260.38	111.99	20.56	40.93	3.76	189.02	23.42	2.51	29.06	7.51	121.79	69.03	26.1	80.01	7.69	48.87	164.42	31.0	293.07	111.21	118.43	40.93	36.01	199.85	21.78	73.54	8.78	28.86	9.41	12.55	13.03	15.56	8.25	15.91	341.51	80.98980000000003
THAP8	199745	120.1	154.42	111.21	102.97	62.56	25.72	114.36	154.42	147.06	98.73	123.5	37.85	85.82	129.69	120.94	65.72	126.12	149.12	87.03	121.79	102.25	152.28	146.03	67.12	58.3	47.5	119.26	91.41	120.1	112.77	109.66	89.51	90.77	64.8	124.37	124.37	31.45	75.64	91.41	91.41	137.14	176.29	90.77	134.3	75.64	100.13	82.87	87.03	124.37	127.0	103.70160000000003
BCL2L15	440603	15.68	41.81	13.52	40.93	33.78	44.25	24.11	119.26	31.9	30.56	30.12	25.54	53.95	44.89	26.47	45.85	38.67	32.59	49.56	49.56	63.45	48.52	23.25	52.82	26.86	20.56	35.5	9.34	24.11	25.72	28.04	23.59	105.15	67.59	28.45	26.1	30.56	19.82	30.56	24.46	45.21	34.51	14.89	20.56	22.59	27.64	19.11	49.56	37.85	69.52	36.97779999999999
HEPHL1	341208	0.0	0.44	0.0	0.43	0.0	0.41	0.79	0.41	0.0	0.44	0.0	3.17	0.43	0.0	0.0	0.0	1.5	0.0	0.78	0.0	0.0	0.41	0.47	0.4	0.0	0.41	0.42	0.0	0.41	0.0	0.0	0.0	0.74	0.42	1.07	0.4	0.0	0.0	0.75	0.0	0.0	0.43	0.42	0.0	0.0	0.42	0.0	0.41	0.44	0.74	0.35119999999999996
TFPI	7035	4903.87	3467.27	3665.02	3491.39	3190.46	3168.41	3419.52	4010.71	3325.99	6337.83	5006.93	4210.15	5954.47	2502.97	3212.66	3419.52	5913.33	3491.39	6164.49	3146.52	3467.27	2720.15	3564.78	4123.49	3955.48	7280.4	3614.55	4419.52	3467.27	5255.91	3742.05	3589.58	3928.15	3124.78	6840.04	2976.74	4802.93	4736.79	3491.39	3325.99	2664.15	3419.52	4181.07	4239.45	3395.89	3235.01	4836.35	4769.75	3060.45	2468.49	4014.005800000001
AP003733.1	0	7.63	8.85	7.69	3.86	11.3	8.13	5.15	8.51	8.99	10.16	5.87	8.71	4.74	11.21	14.89	8.58	6.94	7.0	3.79	7.0	1.58	4.06	9.13	13.93	10.0	8.25	7.57	3.35	7.69	5.54	6.89	9.78	8.45	8.45	2.36	7.69	8.25	4.62	10.24	12.55	6.94	8.25	5.5	4.46	7.06	7.17	6.78	6.57	15.8	13.32	7.8245999999999984
MREG	55686	180.02	267.73	279.14	198.47	176.29	366.09	145.02	316.37	206.94	281.09	178.77	187.71	204.07	133.36	332.14	217.27	194.36	175.07	140.04	151.22	115.97	258.57	114.36	406.31	220.32	373.81	269.6	201.25	220.32	180.02	287.01	231.32	153.34	237.86	154.42	156.59	180.02	256.78	229.72	175.07	256.78	214.27	195.72	159.9	183.82	232.94	239.52	164.42	208.38	156.59	215.32340000000002
GIPR	2696	40.93	116.78	19.11	28.04	127.0	47.5	32.82	55.1	30.56	34.26	24.63	62.12	27.64	269.6	29.06	127.0	31.22	57.89	12.36	44.25	66.65	58.3	24.28	24.99	29.91	45.85	85.82	34.75	70.51	24.63	48.18	90.77	56.28	84.63	19.68	154.42	28.65	175.07	82.87	74.58	108.9	57.08	24.46	16.75	54.72	34.51	27.84	13.42	152.28	221.86	64.21020000000001
AKAP14	158798	206.94	167.9	50.98	142.01	651.58	214.27	287.01	90.77	228.13	17.9	156.59	147.06	2.43	332.14	124.37	384.34	242.88	14.67	17.9	0.39	186.4	42.11	2.07	28.24	0.89	128.79	59.97	36.27	100.13	1.5	120.1	267.73	17.64	346.29	170.25	195.72	84.04	43.63	406.31	35.0	127.89	0.34	37.85	3.11	5.45	13.72	2.66	2.56	34.51	583.07	131.29000000000005
CCDC136	64753	39.22	33.78	18.7	38.4	52.45	10.55	29.27	24.11	17.38	23.25	41.22	39.79	8.51	40.07	24.81	49.91	19.11	98.73	12.45	53.19	57.89	26.28	35.25	24.11	31.67	33.78	27.25	9.7	40.07	30.34	28.04	32.13	46.84	17.64	42.11	72.52	23.59	12.27	25.17	24.28	77.25	25.54	19.39	32.36	37.85	31.9	9.63	23.42	49.56	32.82	33.111000000000004
HOXB3	3213	137.14	156.59	93.35	152.28	107.38	36.01	87.65	134.3	120.94	128.79	201.25	59.97	41.22	218.79	159.9	102.97	127.89	287.01	114.36	108.14	107.38	193.01	141.02	146.03	96.01	138.1	198.47	124.37	92.7	85.22	97.36	109.66	167.9	70.01	149.12	269.6	26.28	129.69	116.78	92.7	197.09	234.57	80.57	135.24	130.6	194.36	48.52	53.57	157.68	97.36	129.13799999999998
LGALS4	3960	90.14	149.12	118.43	21.78	31.67	105.15	45.53	30.78	108.9	35.25	49.56	48.18	116.78	33.3	82.87	40.36	158.79	59.13	52.82	253.23	21.63	39.22	9.48	56.28	42.41	80.57	105.89	120.1	94.01	170.25	68.55	57.89	20.71	158.79	39.5	32.82	49.56	75.11	66.18	61.25	74.58	62.12	142.01	45.85	137.14	122.64	111.21	35.76	57.49	41.52	76.6458
MRPL9	65005	1135.2	1044.52	915.51	884.29	1250.98	988.12	1023.0	1135.2	915.51	981.29	954.43	928.3	928.3	988.12	1388.16	1051.79	941.27	1081.39	1268.46	974.5	974.5	866.07	954.43	1268.46	764.36	961.07	1023.0	954.43	1037.29	1059.11	1119.56	1030.12	1096.5	1111.82	1208.34	1111.82	1059.11	1037.29	1135.2	896.64	1369.04	974.5	909.17	872.1	1015.93	934.76	1183.45	1030.12	909.17	1059.11	1034.0961999999997
ZBTB39	9880	76.71	39.5	70.01	64.8	75.11	28.86	68.07	32.36	53.19	59.97	72.01	58.71	45.21	50.27	41.81	59.55	51.71	62.56	59.97	46.18	45.85	59.13	38.95	34.02	59.55	65.26	80.57	94.67	49.56	49.21	65.26	43.63	55.89	49.56	50.98	75.64	41.52	56.68	49.21	34.75	93.35	82.87	64.8	54.33	45.21	53.57	58.3	46.5	54.72	39.22	56.186400000000006
GABARAPL2	11345	3614.55	4607.24	3060.45	3325.99	3212.66	5041.77	3467.27	3768.09	3540.14	3039.3	3491.39	3280.18	2855.44	3639.7	6381.92	3928.15	3018.3	4123.49	4152.18	3303.0	2997.45	3060.45	2796.65	5954.47	2720.15	3372.43	3515.68	4239.45	3614.55	4066.71	3665.02	3349.13	2875.3	3168.41	4066.71	3540.14	2664.15	4268.94	3847.29	3235.01	3614.55	3589.58	3060.45	2739.08	3372.43	3146.52	3564.78	2956.17	2758.13	3768.09	3568.7816000000003
NUTM1	256646	0.39	0.0	0.39	0.39	0.38	0.69	0.0	0.0	0.39	0.0	0.38	0.36	0.39	0.38	0.39	0.0	0.75	0.39	0.0	0.42	0.73	0.37	0.43	0.36	0.38	0.38	1.07	0.0	0.0	0.39	0.0	0.37	0.0	0.0	1.03	0.37	0.0	1.07	0.37	0.39	0.0	0.0	0.39	0.0	0.38	0.38	0.0	0.0	1.11	0.0	0.32120000000000004
MMP11	4320	51.71	83.45	18.29	47.84	82.87	6.11	42.11	92.7	75.11	19.82	139.07	25.72	23.42	100.13	30.12	20.71	20.26	62.12	14.35	105.15	73.54	35.76	193.01	18.43	13.03	8.38	11.73	17.77	44.89	27.05	18.7	39.5	75.11	50.27	21.63	96.68	14.24	13.83	14.56	53.57	66.65	52.82	11.04	72.52	13.32	47.84	9.27	59.13	299.25	27.25	51.23660000000001
NFATC2	4773	137.14	100.13	107.38	175.07	255.0	348.71	102.97	74.06	77.25	118.43	135.24	780.44	236.21	106.63	49.91	129.69	88.88	170.25	124.37	167.9	209.84	114.36	127.89	125.24	435.55	125.24	100.83	105.15	182.55	77.79	119.26	228.13	201.25	149.12	172.65	152.28	305.55	178.77	82.29	70.01	214.27	129.69	248.0	127.89	110.43	102.25	42.41	74.58	164.42	101.54	161.2978
SERINC1	57515	3742.05	3325.99	4972.34	4268.94	3716.2	3690.52	3540.14	2434.5	4298.64	4836.35	4704.07	4575.41	3491.39	3515.68	3742.05	4239.45	4038.61	4450.27	5751.61	3212.66	3768.09	3768.09	3103.19	3257.52	3540.14	6207.38	4358.66	5517.27	3589.58	3982.99	3419.52	3614.55	2682.69	2976.74	5672.41	4038.61	3564.78	5872.48	4123.49	3901.01	3280.18	4704.07	4671.57	4066.71	4769.75	3955.48	3742.05	3794.3	2645.74	3639.7	4015.5121999999997
FRYL	285527	447.82	373.81	595.34	503.95	518.15	305.55	429.54	303.44	379.04	559.28	463.65	397.93	356.05	423.61	403.5	543.96	457.25	420.68	493.56	397.93	656.11	395.18	400.71	486.75	336.79	775.05	470.14	703.28	457.25	376.41	353.59	423.61	381.68	237.86	559.28	466.88	325.29	616.37	454.09	466.88	603.67	463.65	571.05	432.53	450.94	466.88	435.55	307.69	336.79	392.44	451.5685999999999
OR2A1	346528	5.96	3.66	12.93	8.06	9.27	5.63	5.54	1.07	5.5	4.13	15.22	16.15	1.13	23.93	9.93	5.23	8.13	0.0	0.0	7.11	2.05	16.75	0.0	28.65	6.31	12.55	5.36	3.99	19.39	8.92	11.04	10.88	4.24	5.92	19.53	7.94	11.55	0.0	10.0	1.62	19.11	2.1	22.92	7.11	12.55	14.24	1.1	1.53	7.17	8.92	8.640400000000005
RND3	390	813.63	532.74	928.3	583.07	703.28	947.83	486.75	532.74	988.12	669.92	860.08	1857.6	480.04	830.75	583.07	514.56	575.03	579.04	921.88	518.15	1001.93	454.09	1378.57	1044.52	1135.2	780.44	563.18	532.74	738.29	483.38	392.44	669.92	599.49	497.0	616.37	656.11	860.08	612.11	536.45	1225.22	303.44	521.76	599.49	842.36	684.02	1096.5	529.06	703.28	591.22	559.28	722.2904000000001
SHROOM4	57477	444.72	205.5	406.31	444.72	373.81	224.97	323.03	169.07	267.73	412.0	507.46	563.18	297.17	334.46	201.25	379.04	318.57	387.02	417.77	217.27	511.0	371.22	299.25	400.71	540.19	567.1	366.09	480.04	493.56	325.29	316.37	381.68	371.22	318.57	397.93	363.56	547.75	403.5	256.78	293.07	208.38	297.17	507.46	507.46	444.72	555.41	221.86	239.52	209.84	316.37	368.16240000000005
MTHFD2	10797	460.44	1044.52	603.67	693.58	718.08	1167.14	429.54	1175.27	447.82	679.29	493.56	1519.15	1023.0	486.75	708.18	713.11	532.74	483.38	540.19	759.08	1427.22	743.43	928.3	1015.93	1208.34	1151.06	403.5	420.68	713.11	381.68	647.07	521.76	1081.39	595.34	718.08	476.71	2351.53	647.07	381.68	791.35	878.17	493.56	529.06	555.41	403.5	454.09	543.96	974.5	902.89	651.58	753.4087999999998
HIST1H3D	8350	6.46	57.49	5.92	7.75	12.0	11.64	7.69	5.06	15.11	7.88	25.35	13.03	10.08	37.05	16.27	29.06	16.63	34.02	4.13	0.0	29.06	27.64	43.02	26.28	5.77	10.16	13.72	5.87	22.43	0.0	5.96	3.41	29.27	0.0	0.0	7.22	30.56	5.82	22.75	6.57	59.55	4.78	7.57	6.21	10.24	9.2	5.82	17.77	35.0	19.68	15.879000000000001
EPHX2	2053	417.77	490.14	361.04	358.54	470.14	373.81	454.09	312.0	457.25	358.54	299.25	309.83	432.53	435.55	332.14	389.72	305.55	426.57	356.05	435.55	361.04	314.17	248.0	287.01	336.79	412.0	423.61	429.54	269.6	376.41	412.0	476.71	167.9	381.68	444.72	281.09	215.77	334.46	429.54	356.05	529.06	493.56	363.56	316.37	332.14	387.02	387.02	135.24	339.14	373.81	367.8214000000001
PDXP	57026	118.43	201.25	129.69	159.9	130.6	55.1	195.72	209.84	177.53	82.29	175.07	102.97	149.12	113.56	142.01	93.35	150.17	162.14	193.01	241.19	170.25	157.68	193.01	99.43	111.99	47.84	123.5	149.12	117.6	180.02	198.47	108.14	226.54	135.24	114.36	120.94	57.08	128.79	76.71	93.35	154.42	71.5	98.04	130.6	97.36	164.42	129.69	150.17	127.0	82.29	135.9698
DERA	51071	684.02	785.88	802.41	669.92	748.61	1030.12	679.29	780.44	802.41	866.07	616.37	638.15	693.58	679.29	1242.34	759.08	679.29	651.58	909.17	567.1	603.67	693.58	525.39	1119.56	579.04	890.44	780.44	896.64	718.08	688.78	651.58	748.61	463.65	693.58	791.35	738.29	638.15	967.76	872.1	769.69	698.41	753.83	708.18	642.59	775.05	656.11	802.41	775.05	599.49	703.28	744.5980000000002
DENND6B	414918	339.14	191.67	180.02	221.86	651.58	185.11	463.65	142.01	447.82	151.22	228.13	265.87	123.5	438.59	145.02	447.82	267.73	220.32	149.12	173.85	392.44	242.88	100.83	128.79	150.17	325.29	336.79	181.28	277.2	180.02	299.25	361.04	198.47	490.14	273.37	381.68	214.27	224.97	521.76	295.11	191.67	212.78	212.78	154.42	273.37	189.02	150.17	76.17	224.97	872.1	271.34460000000007
NMT1	4836	1159.07	1096.5	1359.57	1487.87	1250.98	848.22	1081.39	1628.26	1216.75	1167.14	1350.18	941.27	1167.14	1286.18	1044.52	1487.87	2018.8	1216.75	1259.69	1030.12	1540.37	1167.14	1191.69	1175.27	1001.93	1286.18	1119.56	1175.27	1191.69	954.43	1111.82	1250.98	1447.15	988.12	1388.16	1331.57	1259.69	954.43	1127.35	1008.9	1447.15	1498.22	1216.75	1417.35	1216.75	902.89	1295.13	1250.98	1088.92	1081.39	1223.71
ALAD	210	836.53	703.28	819.3	902.89	808.0	518.15	708.18	665.29	738.29	808.0	775.05	743.43	656.11	842.36	620.67	759.08	718.08	902.89	669.92	743.43	733.19	785.88	764.36	559.28	603.67	753.83	753.83	679.29	796.86	764.36	703.28	791.35	656.11	679.29	775.05	775.05	607.87	693.58	802.41	775.05	698.41	884.29	738.29	934.76	872.1	642.59	536.45	728.11	748.61	780.44	739.1314
FHL1	2273	6337.83	4769.75	5041.77	9409.14	7230.1	6792.79	4481.23	2434.5	5872.48	4937.99	10808.41	10585.95	5041.77	6381.92	4972.34	6250.56	6935.54	8901.53	8305.36	4736.79	6337.83	7130.55	3491.39	5954.47	5872.48	7803.01	6792.79	7280.4	5292.48	5517.27	5329.3	7130.55	5517.27	5112.16	13215.02	4937.99	5594.3	9088.59	5791.62	5913.33	3768.09	6607.01	8305.36	6250.56	7911.95	6935.54	3039.3	4298.64	3928.15	6935.54	6346.213799999997
RP11-126K1.2	0	27.44	21.01	20.11	14.45	16.39	50.63	23.25	37.32	32.82	20.86	12.55	17.9	30.56	17.25	36.79	19.82	7.57	28.45	17.77	13.72	7.0	24.81	32.13	37.32	12.45	30.78	27.64	9.78	19.53	21.16	11.47	25.17	20.56	17.64	21.47	15.8	25.35	27.44	33.54	21.32	61.68	14.14	24.99	22.92	22.59	26.28	23.42	18.16	13.22	21.01	23.148600000000002
PRIM2	5558	76.71	58.3	62.56	84.63	80.57	47.84	70.01	72.01	71.5	84.04	66.65	68.07	53.95	65.26	62.56	90.14	53.95	81.71	59.55	56.28	72.52	63.89	71.5	67.59	37.59	85.82	52.45	80.57	59.55	62.56	44.25	85.22	59.97	57.08	87.03	79.45	44.25	94.01	67.12	59.97	112.77	77.25	49.21	71.0	60.39	47.17	50.98	64.34	68.55	70.51	67.417
SELL	6402	486.75	1159.07	329.84	208.38	234.57	1127.35	381.68	348.71	155.5	457.25	384.34	1295.13	493.56	460.44	218.79	647.07	379.04	775.05	339.14	796.86	1674.06	738.29	796.86	198.47	525.39	647.07	450.94	616.37	293.07	348.71	299.25	169.07	447.82	414.87	511.0	185.11	1331.57	397.93	287.01	733.19	4481.23	314.17	1001.93	318.57	199.85	105.89	92.05	967.76	423.61	358.54	600.1633999999998
PGM2L1	283209	58.71	43.63	43.32	67.12	77.25	57.08	52.45	36.79	53.57	38.95	50.63	43.94	33.54	58.71	28.86	72.52	48.18	48.18	54.33	37.85	72.52	32.36	53.95	26.86	53.57	64.8	51.71	51.71	81.71	36.53	32.59	63.89	58.71	39.5	55.49	148.09	48.87	55.89	47.84	27.64	74.06	56.28	30.78	108.14	27.44	28.86	21.78	45.21	38.4	82.87	52.473200000000006
PTPRCAP	5790	703.28	1498.22	679.29	312.0	490.14	204.07	591.22	684.02	231.32	476.71	551.56	316.37	409.15	854.13	934.76	412.0	309.83	1143.1	480.04	1295.13	371.22	642.59	825.0	490.14	371.22	197.09	368.65	202.66	403.5	551.56	759.08	228.13	579.04	198.47	890.44	353.59	318.57	417.77	420.68	379.04	3124.78	334.46	409.15	232.94	336.79	389.72	138.1	470.14	830.75	329.84	562.8290000000001
ARHGEF26	26084	802.41	353.59	1044.52	579.04	688.78	356.05	796.86	429.54	684.02	981.29	842.36	866.07	629.35	836.53	575.03	954.43	854.13	723.08	785.88	289.02	353.59	684.02	198.47	612.11	447.82	1199.98	909.17	1388.16	688.78	928.3	684.02	759.08	563.18	656.11	536.45	825.0	423.61	1059.11	1216.75	1135.2	414.87	759.08	915.51	733.19	1583.71	825.0	759.08	441.64	356.05	785.88	738.2980000000001
HSPA4L	22824	62.12	47.17	25.54	71.5	105.89	26.67	44.57	40.93	45.53	53.57	46.84	43.32	33.06	61.68	38.12	57.49	55.89	32.13	45.53	33.06	77.79	20.26	38.67	35.5	33.06	50.27	26.1	34.51	37.85	24.46	31.9	43.32	58.71	59.13	57.89	38.12	28.86	27.84	50.98	24.63	42.41	53.19	31.9	26.28	27.05	37.59	19.11	40.36	32.13	71.0	43.029599999999995
LRIG3	121227	381.68	348.71	182.55	314.17	285.03	101.54	289.02	229.72	323.03	262.2	255.0	127.89	260.38	269.6	249.73	195.72	295.11	264.03	403.5	346.29	255.0	223.41	397.93	98.04	150.17	279.14	305.55	325.29	220.32	273.37	248.0	190.34	293.07	239.52	258.57	441.64	77.25	287.01	281.09	265.87	248.0	297.17	156.59	356.05	214.27	267.73	320.8	194.36	249.73	185.11	259.70579999999995
CAPN11	11131	19.97	16.39	6.78	12.45	10.88	13.03	10.0	6.78	10.31	4.94	14.67	5.54	10.08	16.03	11.04	16.51	7.28	10.88	12.55	7.46	9.06	6.46	29.06	7.75	6.62	11.47	7.4	2.41	17.77	23.08	11.55	16.88	14.89	9.41	14.24	9.34	15.91	6.26	8.78	16.51	5.32	8.45	2.41	25.72	9.56	12.83	1.62	9.85	22.26	10.88	11.5464
TMA16	55319	325.29	269.6	277.2	303.44	289.02	293.07	301.33	363.56	295.11	283.05	242.88	195.72	327.56	281.09	397.93	303.44	265.87	301.33	373.81	291.04	262.2	269.6	253.23	351.14	255.0	332.14	239.52	287.01	283.05	251.48	262.2	320.8	312.0	267.73	291.04	329.84	318.57	249.73	303.44	248.0	366.09	314.17	241.19	208.38	289.02	197.09	334.46	309.83	271.48	236.21	288.7396
HNRNPA3	220988	4607.24	3467.27	3955.48	4802.93	4836.35	3768.09	4481.23	3820.7	3303.0	4736.79	4298.64	4639.29	4210.15	4543.8	3039.3	4937.99	3716.2	4639.29	4095.0	4607.24	4607.24	3589.58	4450.27	3515.68	4328.55	4704.07	3955.48	3874.05	4268.94	4239.45	4239.45	5006.93	5183.54	4836.35	4239.45	4512.4	5517.27	4298.64	3716.2	3794.3	4543.8	3955.48	4328.55	4152.18	4268.94	3768.09	4298.64	5255.91	3901.01	4152.18	4280.172
CDH3	1001	214.27	371.22	68.07	412.0	318.57	81.71	287.01	540.19	246.28	112.77	183.82	205.5	202.66	339.14	116.78	132.44	146.03	102.25	80.57	358.54	314.17	314.17	417.77	53.95	152.28	82.87	85.82	150.17	167.9	120.1	139.07	146.03	559.28	198.47	122.64	181.28	153.34	83.45	127.0	193.01	204.07	117.6	76.71	120.94	61.25	255.0	96.01	532.74	177.53	162.14	201.73159999999996
ANLN	54443	36.27	31.22	32.36	113.56	39.22	37.05	29.91	119.26	16.88	13.83	34.26	10.96	140.04	35.25	34.51	28.24	42.41	23.08	16.75	32.59	60.82	41.81	61.25	11.73	23.25	11.82	23.76	26.67	98.04	9.85	11.91	26.1	48.52	29.27	40.36	57.89	23.25	32.13	20.71	33.78	56.28	97.36	14.03	108.9	13.72	15.45	9.78	27.25	25.35	42.11	39.416
ARHGEF12	23365	967.76	480.04	1250.98	1242.34	902.89	595.34	915.51	400.71	825.0	1191.69	1104.13	1081.39	785.88	708.18	435.55	1081.39	1051.79	1066.48	1340.84	684.02	854.13	836.53	753.83	536.45	836.53	1583.71	941.27	1183.45	1044.52	769.69	785.88	967.76	785.88	642.59	1259.69	1191.69	866.07	1191.69	764.36	753.83	579.04	967.76	1119.56	1225.22	995.0	1119.56	791.35	624.99	575.03	728.11	907.7416
SEC14L2	23541	108.14	103.69	123.5	143.01	154.42	206.94	197.09	190.34	145.02	102.97	121.79	165.57	130.6	77.25	159.9	110.43	87.03	177.53	92.05	156.59	208.38	127.89	141.02	80.01	137.14	107.38	149.12	209.84	81.14	154.42	136.19	148.09	172.65	178.77	94.01	149.12	189.02	148.09	153.34	170.25	98.73	336.79	150.17	133.36	134.3	161.02	214.27	195.72	133.36	108.14	147.11180000000002
PPP2R3C	55012	674.59	854.13	633.73	616.37	759.08	1073.91	693.58	1066.48	591.22	616.37	559.28	878.17	571.05	738.29	1066.48	813.63	454.09	633.73	808.0	616.37	748.61	587.13	660.68	1378.57	511.0	693.58	674.59	723.08	703.28	624.99	651.58	713.11	748.61	860.08	890.44	698.41	1015.93	738.29	665.29	728.11	890.44	693.58	642.59	490.14	540.19	511.0	759.08	684.02	669.92	713.11	726.5596
POLE2	5427	40.07	60.39	21.47	51.35	40.07	32.36	22.43	78.89	14.89	41.52	39.79	23.59	46.18	38.12	57.49	46.18	48.18	29.27	31.22	31.9	26.86	32.82	57.49	59.55	24.11	19.11	43.63	44.89	50.27	35.0	37.05	38.67	53.57	19.11	42.41	60.39	21.47	42.41	21.32	25.17	66.18	47.5	27.64	39.22	17.64	34.75	31.0	46.5	27.05	31.67	38.39620000000001
LEPROT	54741	1628.26	1745.2	1832.01	2032.85	1697.45	1662.49	1651.0	1733.13	1870.53	1617.0	1870.53	1487.87	1477.58	1498.22	2224.63	1605.83	1397.83	1769.57	2018.8	1427.22	1832.01	1781.89	1286.18	1963.57	1388.16	2119.22	1896.65	2271.4	1662.49	1583.71	1304.15	1651.0	1259.69	928.3	2303.12	1857.6	1151.06	2224.63	1498.22	1529.73	1519.15	1909.85	1844.76	1896.65	1594.73	1572.76	1427.22	1832.01	1359.57	1617.0	1686.2895999999996
DNASE1L2	1775	7.22	14.03	4.35	2.92	7.63	9.2	3.89	10.55	3.86	8.51	3.79	5.87	5.41	18.56	16.39	5.54	4.94	9.41	6.26	3.66	4.82	8.38	6.52	17.51	5.19	0.85	12.83	5.28	12.36	6.78	7.34	6.94	15.45	11.91	5.06	7.34	1.83	3.32	6.06	9.85	12.83	4.9	5.28	2.76	13.12	6.21	3.32	3.23	28.04	14.14	8.028799999999999
SLC30A2	7780	5.28	2.66	2.58	2.25	1.83	0.75	1.16	3.08	1.51	3.72	2.18	7.06	1.91	1.81	3.26	0.77	1.17	1.17	1.51	3.2	5.59	1.11	2.1	0.74	2.51	1.11	2.86	1.85	2.1	2.56	6.01	2.46	2.1	2.18	2.12	0.4	8.92	1.14	0.41	0.8	1.1	3.32	2.2	0.77	0.77	1.14	2.53	2.14	7.82	0.0	2.3944
RTKN	6242	403.5	325.29	327.56	373.81	366.09	368.65	417.77	318.57	403.5	426.57	325.29	521.76	376.41	389.72	389.72	406.31	341.51	392.44	307.69	307.69	281.09	376.41	269.6	373.81	514.56	339.14	417.77	363.56	387.02	438.59	493.56	470.14	480.04	688.78	289.02	414.87	660.68	376.41	435.55	389.72	255.0	395.18	381.68	373.81	432.53	483.38	305.55	287.01	368.65	353.59	391.731
COX4I2	84701	1819.35	1030.12	1044.52	890.44	1037.29	1277.29	1832.01	921.88	1096.5	1111.82	1685.71	1674.06	995.0	1119.56	2956.17	1519.15	775.05	1417.35	2047.0	1015.93	1175.27	1832.01	1151.06	2895.31	1295.13	974.5	1030.12	995.0	1870.53	1832.01	1794.29	1508.65	1008.9	1794.29	1709.26	2976.74	1467.37	988.12	1216.75	748.61	612.11	769.69	1407.55	2434.5	1594.73	2682.69	624.99	884.29	1037.29	1250.98	1416.5788
AKAP5	9495	47.17	38.4	60.82	57.08	35.25	28.04	34.02	16.88	38.95	27.05	36.27	44.25	22.75	42.11	59.97	46.84	33.78	37.85	29.06	34.02	48.87	40.64	21.01	35.25	23.08	49.91	48.52	71.0	56.68	23.59	37.32	46.84	22.92	20.41	24.11	43.32	24.99	55.89	37.32	39.79	74.06	44.25	36.79	32.13	50.27	20.71	46.5	16.03	36.01	53.95	39.054399999999994
CD8B	926	175.07	239.52	65.72	231.32	76.17	116.78	154.42	183.82	68.55	239.52	153.34	100.83	166.73	166.73	341.51	175.07	121.79	186.4	186.4	204.07	131.51	100.83	198.47	305.55	71.5	58.3	42.11	67.59	116.78	134.3	241.19	78.89	94.67	65.26	182.55	81.14	97.36	135.24	40.64	115.16	269.6	106.63	106.63	114.36	90.77	95.34	59.97	141.02	376.41	47.17	142.41400000000004
VSTM2L	128434	493.56	395.18	103.69	309.83	961.07	277.2	473.41	366.09	353.59	102.25	444.72	395.18	137.14	595.34	147.06	336.79	406.31	109.66	107.38	195.72	616.37	220.32	251.48	81.14	141.02	220.32	102.97	149.12	312.0	84.63	403.5	379.04	420.68	759.08	281.09	223.41	633.73	171.45	575.03	253.23	124.37	104.42	162.14	70.51	186.4	162.14	68.07	525.39	147.06	988.12	310.588
BDP1	55814	220.32	166.73	234.57	248.0	232.94	163.28	157.68	129.69	172.65	281.09	198.47	277.2	171.45	224.97	162.14	279.14	206.94	285.03	201.25	169.07	249.73	155.5	165.57	211.31	195.72	348.71	285.03	301.33	256.78	157.68	169.07	236.21	212.78	155.5	214.27	255.0	197.09	251.48	205.5	224.97	291.04	246.28	146.03	189.02	229.72	202.66	271.48	102.97	157.68	191.67	213.2078
