,Hugo_Symbol,Entrez_Gene_Id,normality,p,stat,expression
4915,GJD4,219770.0,NOT,0.9986502258307142,1671.5,not
4916,CENPV,201161.0,NOT,0.24528039630937304,1149.5,not
4917,KAZALD1,81621.0,ND,0.9779484794875529,1541.5,not
4918,IL5RA,3568.0,ND,0.999999999999895,2314.5,not
4919,NFATC4,4776.0,ND,0.3900409635228495,1209.0,not
4920,ICA1L,130026.0,NOT,0.9995263792949183,1729.0,not
4921,LILRA4,23547.0,NOT,0.999999925292892,2011.5,not
4922,ALKBH2,121642.0,NOT,2.8336195518607904e-12,250.5,expressed
4923,AUP1,550.0,ND,2.8536942884014375e-10,350.5,expressed
4924,IHH,3549.0,NOT,0.9999999999999999,2439.5,not
4925,BAG6,7917.0,ND,0.5493873783067253,1267.5,not
4926,CACNA1G,8913.0,ND,0.6642140115840282,1311.0,not
4927,ARFGEF1,10565.0,NOT,1.4441082742437235e-05,643.0,expressed
4928,STARD9,57519.0,ND,0.9999999999999999,2445.5,not
4929,HSF2BP,11077.0,NOT,9.153454892334562e-16,96.0,expressed
4930,NTNG2,84628.0,ND,0.9999690444076111,1830.5,not
4931,FAM171A2,284069.0,ND,1.6167957089049487e-11,287.0,expressed
4932,SLC16A8,23539.0,NOT,2.730082974796433e-09,403.5,expressed
4933,KCNK13,56659.0,NOT,0.612601685524399,1291.0,not
4934,C7orf41,0.0,ND,0.9999999999999918,2363.0,not
4935,LL22NC03-75H12.2,0.0,ND,0.9999987423397513,1931.5,not
4936,PCNXL4,64430.0,NOT,0.3295051715860824,1185.5,not
4937,TRDMT1,1787.0,NOT,0.9999998378775168,1990.5,not
4938,TET2,54790.0,ND,0.5819321234429977,1279.5,not
4939,N4BP3,23138.0,ND,0.9999973212214048,1909.5,not
4940,CAP2,10486.0,ND,0.9992139763576966,1708.0,not
4941,RPP40,10799.0,NOT,7.962093147092642e-15,135.5,expressed
4942,PPIA,5478.0,ND,2.9168568777441476e-10,351.0,expressed
4943,ADAMTSL4,54507.0,ND,0.9999999999999992,2405.0,not
4944,KLRB1,3820.0,ND,0.9999999999999963,2378.0,not
4945,EXO5,64789.0,NOT,0.011040806237252454,917.5,expressed
4946,TSHZ3,57616.0,NOT,0.6579118203362627,1308.5,not
4947,ZBTB44,29068.0,ND,0.025932672681822103,967.5,expressed
4948,PKD1,5310.0,NOT,0.9990401340688179,1699.5,not
4949,DSCC1,79075.0,ND,2.0035102767973097e-16,69.0,expressed
4950,TBC1D26,353149.0,ND,0.9999999927345011,2069.5,not
4951,MRPS15,64960.0,ND,1.0018406699032376e-05,631.0,expressed
4952,SECISBP2L,9728.0,NOT,1.0,2477.0,not
4953,S100A7,6278.0,NOT,1.5949425708710533e-13,193.5,expressed
4954,ABHD11,83451.0,ND,0.000479056860312843,770.5,expressed
4955,GGCT,79017.0,NOT,1.233696842934465e-17,21.0,expressed
4956,CCNO,10309.0,ND,8.831754636261052e-05,705.5,expressed
4957,FCGR3A,2214.0,ND,0.9999999999999566,2331.5,not
4958,ERP29,10961.0,NOT,0.957311714878481,1499.0,not
4959,FBXL14,144699.0,ND,0.9196880817355457,1453.0,not
4960,LPA,4018.0,NOT,0.48208442824851105,1243.0,not
4961,TGFBRAP1,9392.0,NOT,0.44379587705255963,1229.0,not
4962,FAM47E,100129583.0,NOT,0.9999999999999849,2351.5,not
4963,GALNT10,55568.0,ND,0.9999999999950621,2237.0,not
4964,ALDH4A1,8659.0,ND,4.1967355399510465e-07,535.0,expressed
4965,OGFOD2,79676.0,ND,0.028752874411289146,974.0,expressed
4966,HRC,3270.0,NOT,0.9999999999999999,2448.0,not
4967,RAB4A,5867.0,NOT,1.2417608586529745e-05,638.0,expressed
4968,IFT46,56912.0,ND,0.9983612864987315,1676.0,not
4969,NXPH2,11249.0,ND,0.009787852534458479,915.5,expressed
4970,PDF,64146.0,NOT,1.1329547902502343e-09,382.5,expressed
4971,SMC4,10051.0,ND,4.125521013123358e-14,166.5,expressed
4972,PHPT1,29085.0,ND,0.963480920835583,1509.5,not
4973,C1orf116,79098.0,NOT,1.0,2480.0,not
4974,HYPK,25764.0,NOT,0.026143947936093877,968.0,expressed
4975,UBE3D,90025.0,NOT,0.7058220482587679,1328.0,not
4976,SOWAHC,65124.0,ND,4.219855898861064e-06,603.5,expressed
4977,RGS10,6001.0,NOT,0.5068760960065439,1252.0,not
4978,FAR2,55711.0,NOT,0.9999999999998462,2307.0,not
4979,PQBP1,10084.0,ND,0.08286918439796437,1048.5,not
4980,ABCA9,10350.0,ND,1.0,2461.5,not
4981,KLHDC8B,200942.0,NOT,0.99822927527223,1672.5,not
4982,PACS1,55690.0,ND,0.20108558002819793,1128.0,not
4983,TCEAL8,90843.0,NOT,0.9987787664850948,1689.0,not
4984,PLSCR4,57088.0,NOT,0.9999999999999999,2436.0,not
4985,LIPC,3990.0,NOT,0.9999626424937358,1824.0,not
4986,RP11-20I23.1,0.0,ND,0.9999379652527715,1806.0,not
4987,DNAH10,196385.0,NOT,0.9999999999033409,2173.0,not
4988,GPC4,2239.0,NOT,0.9995814791756935,1734.0,not
4989,SLC26A4,5172.0,NOT,0.9999999524799988,2023.5,not
4990,ALG6,29929.0,ND,1.310252805366567e-09,386.0,expressed
4991,NECAB2,54550.0,ND,0.002482215332843386,842.0,expressed
4992,BPGM,669.0,NOT,0.3860699601542673,1207.5,not
4993,APOBR,55911.0,ND,0.9999999999999972,2383.0,not
4994,FAM133B,257415.0,NOT,0.0007311786773001432,788.0,expressed
4995,MIR3654,100500804.0,NOT,0.837068617427148,1392.0,not
4996,CEP85L,387119.0,ND,0.9999999999814295,2209.0,not
4997,CCDC163P,0.0,NOT,0.0005971432097656189,779.5,expressed
4998,INO80C,125476.0,NOT,0.8723797071665019,1414.5,not
4999,S100A10,6281.0,ND,0.9999987544722827,1932.5,not
5000,STK32B,55351.0,ND,0.5480153634069125,1267.0,not
5001,PSMA1,5682.0,NOT,3.98396171438888e-08,471.0,expressed
5002,CISH,1154.0,ND,1.0,2483.0,not
5003,ANGPTL1,9068.0,ND,1.0,2498.0,not
5004,MFSD1,64747.0,NOT,0.9938965585284506,1613.0,not
5005,TXNL4B,54957.0,ND,0.00025559921891824206,745.5,expressed
5006,PRSS8,5652.0,NOT,0.9999994537722308,1956.5,not
5007,YLPM1,56252.0,ND,0.5151253520891291,1255.0,not
5008,SLC10A5,347051.0,NOT,0.9999999989352388,2118.0,not
5009,TICRR,90381.0,ND,9.167535702560825e-18,16.0,expressed
5010,STRIP2,57464.0,ND,1.877691423024137e-09,394.5,expressed
5011,VEGFB,7423.0,ND,0.999999982268318,2049.0,not
5012,ENTPD3,956.0,ND,0.01344713449515119,928.5,expressed
5013,BTBD19,149478.0,ND,0.9999999818870353,2048.5,not
5014,NCAPG2,54892.0,NOT,1.063173983335468e-17,18.5,expressed
5015,UBC,7316.0,ND,0.9972124051127494,1651.5,not
5016,MEGF10,84466.0,NOT,3.49481451411767e-09,409.5,expressed
5017,RP11-195B21.3,0.0,NOT,0.23575648257243353,1149.0,not
5018,C11orf65,160140.0,ND,0.0002276978960871955,741.0,expressed
5019,SLC29A4,222962.0,NOT,5.7121043297293716e-12,265.0,expressed
5020,LYSMD4,145748.0,NOT,0.07725834129745981,1043.0,not
5021,B3GAT2,135152.0,NOT,0.8121695864073042,1378.0,not
5022,ERCC3,2071.0,ND,2.590414973096833e-05,662.5,expressed
5023,EXOSC5,56915.0,ND,6.153658297761159e-17,48.5,expressed
5024,SCG5,6447.0,NOT,5.37926163054058e-10,365.0,expressed
5025,ATF5,22809.0,NOT,5.730494065346933e-10,366.5,expressed
5026,PA2G4,5036.0,ND,5.676600916750028e-16,87.5,expressed
5027,TRMT61B,55006.0,NOT,6.4176690406096776e-12,267.5,expressed
5028,MAN1A1,4121.0,NOT,0.999999999999999,2402.0,not
5029,HOXC4,3221.0,ND,6.7018213757821935e-06,620.5,expressed
5030,LDOC1L,84247.0,NOT,0.7759009808829198,1359.5,not
5031,FBXO18,84893.0,NOT,0.0916289357268037,1056.5,not
5032,DMPK,1760.0,ND,0.9999994814029585,1958.0,not
5033,NDUFV3,4731.0,NOT,0.99992534875767,1799.5,not
5034,NBL1,4681.0,NOT,0.9999999905773927,2065.0,not
5035,ZNF808,388558.0,NOT,0.9999928876193926,1879.0,not
5036,DISC1,27185.0,NOT,0.9935922509143151,1610.5,not
5037,CASS4,57091.0,ND,0.9999999999999997,2419.5,not
5038,CAMK4,814.0,NOT,0.8362010035222491,1391.5,not
5039,ORC1,4998.0,NOT,1.867177174271588e-17,28.0,expressed
5040,RP11-12J10.3,0.0,NOT,0.9978429345905303,1663.5,not
5041,CALR,811.0,NOT,4.426588309994539e-06,605.0,expressed
5042,PLA2R1,22925.0,NOT,1.2790738722121984e-07,502.0,expressed
5043,NAA40,79829.0,NOT,7.415951154896057e-12,270.5,expressed
5044,PPP1R42,286187.0,NOT,0.9999999993333045,2125.5,not
5045,COX8A,1351.0,NOT,8.844580042302219e-07,556.5,expressed
5046,ADAM21,8747.0,NOT,0.006346022334294017,888.0,expressed
5047,GCH1,2643.0,ND,0.9999779411166431,1842.0,not
5048,CLCN5,1184.0,ND,0.947785191503753,1485.0,not
5049,EHBP1,23301.0,NOT,2.593571001486417e-07,521.5,expressed
5050,C14orf132,56967.0,ND,0.9999999999999999,2433.5,not
5051,CRYBA4,1413.0,ND,0.7595715871154454,1351.5,not
5052,CLEC16A,23274.0,NOT,0.9999999999903959,2223.0,not
5053,C1QTNF1,114897.0,NOT,0.9996015851366947,1736.0,not
5054,TDRD3,81550.0,ND,0.9999999999488257,2187.0,not
5055,MDN1,23195.0,ND,0.39666263794766443,1211.5,not
5056,HSD11B1,3290.0,ND,0.9999999999999228,2320.5,not
5057,TMEM106A,113277.0,ND,0.9999999995379771,2137.5,not
5058,RGS2,5997.0,ND,0.9999999999965492,2244.5,not
5059,ATF2,1386.0,NOT,0.7900832256806751,1366.5,not
5060,SYPL1,6856.0,NOT,0.000626102041391489,781.5,expressed
5061,SYNJ1,8867.0,NOT,0.9999999999999942,2369.5,not
5062,DES,1674.0,NOT,1.0,2487.0,not
5063,DBF4B,80174.0,ND,8.539766321461663e-14,180.5,expressed
5064,FTL,2512.0,NOT,0.9999999999211697,2177.5,not
5065,HIST1H1B,3009.0,ND,1.4360541547921759e-11,294.0,expressed
5066,AC006946.15,0.0,ND,0.9796769548618347,1541.5,not
5067,LY6H,4062.0,ND,0.9904592241290826,1589.5,not
5068,FIZ1,84922.0,NOT,0.08395505988618174,1049.5,not
5069,PPAT,5471.0,ND,7.992891173342735e-17,53.0,expressed
5070,TIMM21,29090.0,NOT,4.502542115255812e-10,361.0,expressed
5071,ZNF385B,151126.0,ND,1.0,2487.0,not
5072,FOXK1,221937.0,NOT,1.9218548154616803e-10,341.5,expressed
5073,ZNF699,374879.0,NOT,0.9612157190185976,1505.5,not
5074,SPERT,220082.0,ND,3.3703808386305397e-16,88.5,expressed
5075,ZMPSTE24,10269.0,ND,0.7279888328565238,1337.5,not
5076,MAB21L1,4081.0,ND,0.9999913014102517,1871.0,not
5077,ZNF431,170959.0,NOT,0.7738263681505204,1358.5,not
5078,COA6,388753.0,NOT,9.969168924144704e-14,183.5,expressed
5079,KLF16,83855.0,NOT,0.00018966436238452284,734.0,expressed
5080,TJP3,27134.0,ND,0.9999999999981188,2257.0,not
5081,FAM20A,54757.0,NOT,0.9999999688188795,2034.5,not
5082,GAD1,2571.0,NOT,9.942282542796066e-13,229.0,expressed
5083,SBSN,374897.0,ND,6.750341894766798e-11,318.5,expressed
5084,ATAD2B,54454.0,NOT,3.772925836044229e-07,532.0,expressed
5085,NEK6,10783.0,ND,0.9999979416638588,1917.5,not
5086,FOXL1,2300.0,ND,0.36127772540748115,1198.0,not
5087,ZNF646,9726.0,NOT,0.8478573391491395,1398.5,not
5088,APBA1,320.0,ND,0.20403476345682736,1129.5,not
5089,CCDC53,51019.0,ND,0.9999918002604383,1874.5,not
5090,AC011530.4,0.0,NOT,0.7676763150794079,1355.0,not
5091,ZSCAN20,7579.0,NOT,0.033594063478583416,984.0,expressed
5092,GRK4,2868.0,ND,0.7590440414731753,1351.5,not
5093,GPR75-ASB3,51130.0,ND,0.1298081427356641,1086.0,not
5094,ARHGAP33,115703.0,NOT,0.015335708137580652,936.0,expressed
5095,ZNF91,7644.0,ND,0.9996783343689517,1744.5,not
5096,WNT11,7481.0,ND,0.9938939619051916,1613.0,not
5097,NUS1,116150.0,ND,0.36125617206567395,1198.0,not
5098,C1QTNF7,114905.0,ND,1.0,2476.0,not
5099,CPXM2,119587.0,ND,0.6099564649304668,1290.0,not
5100,BNIP3,664.0,ND,2.4245989802869788e-08,458.0,expressed
5101,CCDC73,493860.0,NOT,0.008903354297457353,906.0,expressed
5102,SOCS6,9306.0,NOT,0.9967002074269239,1643.5,not
5103,MYB,4602.0,ND,0.27894094510179046,1164.5,not
5104,NSFL1C,55968.0,NOT,7.313987766886288e-13,223.0,expressed
5105,COL5A3,50509.0,ND,0.005481188121877882,880.5,expressed
5106,MON2,23041.0,NOT,0.97902052575686,1544.5,not
5107,GPX8,493869.0,ND,4.273944859020069e-07,535.5,expressed
5108,CKAP2,26586.0,NOT,3.992696011712406e-17,41.0,expressed
5109,RP13-996F3.5,0.0,ND,0.9681708527619806,1518.5,not
5110,AL358813.2,0.0,NOT,0.9999896534818096,1867.0,not
5111,CLMP,79827.0,NOT,0.9870180262496201,1572.5,not
5112,C5orf28,64417.0,ND,4.71013870809809e-12,261.0,expressed
5113,COMT,1312.0,ND,0.9998177846467375,1766.5,not
5114,NRCAM,4897.0,NOT,1.6530686485889286e-07,509.0,expressed
5115,LIME1,54923.0,NOT,0.951350152609195,1490.0,not
5116,RCL1,10171.0,ND,0.9859541893169991,1568.0,not
5117,RAPGEF4,11069.0,NOT,0.9999999999999966,2379.0,not
5118,GALNT15,117248.0,NOT,0.9999990662698269,1941.0,not
5119,B3GALT2,8707.0,ND,0.9999999999950424,2237.0,not
5120,CYP3A4,1576.0,ND,0.786985333613903,1363.5,not
5121,KIAA1586,57691.0,NOT,0.0004912282979698574,771.5,expressed
5122,ABAT,18.0,ND,0.999997907987177,1917.0,not
5123,PSMB6,5694.0,ND,0.033569854362935025,984.0,expressed
5124,CIC,23152.0,ND,0.2139218815794398,1134.5,not
5125,IFITM10,402778.0,NOT,0.9031226053793189,1438.0,not
5126,NEK8,284086.0,ND,0.9999999688499777,2034.5,not
5127,EPB41L4A,64097.0,ND,0.9999999999999997,2419.5,not
5128,MED19,219541.0,NOT,9.272822361409974e-06,628.5,expressed
5129,ANKRD65,441869.0,ND,0.9790122159073679,1544.5,not
5130,ABCB11,8647.0,NOT,0.7418975061056969,1342.5,not
5131,DDR2,4921.0,NOT,0.9999999999901378,2222.5,not
5132,ARMCX4,100131755.0,NOT,0.9999999999013299,2172.5,not
5133,SH2D7,646892.0,ND,0.6464475054874979,1304.0,not
5134,CAPN10,11132.0,ND,0.9516990004313967,1490.5,not
5135,AP001055.1,0.0,NOT,0.9988454878149605,1691.5,not
5136,GCLC,2729.0,NOT,1.1425451474580613e-15,100.0,expressed
5137,CCNE1,898.0,ND,1.233696842934465e-17,21.0,expressed
5138,APBB1,322.0,NOT,0.9999999999999999,2439.0,not
5139,ROCK1,6093.0,ND,0.9999999999343994,2181.5,not
5140,TIMM44,10469.0,NOT,6.63409574336447e-10,370.0,expressed
5141,FANCG,2189.0,NOT,7.444114576895577e-18,12.5,expressed
5142,MOGS,7841.0,ND,5.919411323616156e-14,173.5,expressed
5143,RNASE2,6036.0,NOT,0.9934650154842083,1609.5,not
5144,ATP6AP1L,92270.0,NOT,0.9999776172395074,1841.5,not
5145,TAF13,6884.0,ND,0.5913295970923858,1283.0,not
5146,C14orf164,100507650.0,NOT,0.8021671888465078,1369.0,not
5147,FREM2,341640.0,ND,0.9998759315515089,1781.0,not
5148,XRCC6,2547.0,ND,2.610176124503226e-11,297.5,expressed
5149,HMGN1,3150.0,NOT,1.7346712126988242e-08,449.5,expressed
5150,CCR2,729230.0,ND,0.9999999999951632,2237.5,not
5151,PODXL,5420.0,ND,0.999999999999999,2401.0,not
5152,WRAP53,55135.0,NOT,0.04207123793003336,999.0,expressed
5153,PPID,5481.0,NOT,0.0004972194990288984,772.0,expressed
5154,SLC15A4,121260.0,NOT,0.9995718315790714,1733.0,not
5155,PPIE,10450.0,ND,9.305227295156355e-05,707.5,expressed
5156,TEN1,100134934.0,NOT,0.10856536101995112,1070.5,not
5157,PM20D1,148811.0,ND,0.9999988132230273,1933.5,not
5158,LPPR1,0.0,NOT,0.9999996479375158,1969.0,not
5159,SERBP1,26135.0,NOT,1.0147219435048745e-13,184.0,expressed
5160,CDK1,983.0,ND,2.3603552303241246e-17,32.0,expressed
5161,KRT17,3872.0,NOT,6.37813926876251e-16,89.5,expressed
5162,PGM3,5238.0,NOT,8.86098975972221e-07,556.5,expressed
5163,KCNE3,10008.0,ND,0.9999744214968678,1837.0,not
5164,ALG3,10195.0,ND,2.3593437705180557e-17,32.0,expressed
5165,TCEA2,6919.0,NOT,0.9883473814924313,1578.5,not
5166,ZNF324B,388569.0,NOT,0.027640557271132807,971.5,expressed
5167,NR5A2,2494.0,NOT,0.9999999999999836,2350.0,not
5168,LRRC34,151827.0,ND,0.9999685866508876,1830.0,not
5169,SDHC,6391.0,NOT,5.718928956337816e-11,314.5,expressed
5170,CCNT1,904.0,ND,0.012856953231444632,926.0,expressed
5171,DDX20,11218.0,ND,0.9766614927915246,1538.0,not
5172,CRB2,286204.0,NOT,0.97192163079304,1526.5,not
5173,PSMG2,56984.0,NOT,0.803720991422975,1373.5,not
5174,SAMD12,401474.0,ND,0.24636209819833355,1150.0,not
5175,CCDC59,29080.0,ND,0.0004909862910972685,771.5,expressed
5176,DHX33,56919.0,NOT,5.5638803146035915e-12,264.5,expressed
5177,RAB20,55647.0,NOT,0.9999999999999907,2360.5,not
5178,XPO7,23039.0,NOT,0.01016610510430509,913.0,expressed
5179,USP36,57602.0,ND,0.8421137695783214,1395.0,not
5180,NOS3,4846.0,ND,0.9999999675866516,2033.5,not
5181,WFDC5,149708.0,ND,7.146690643050691e-08,486.5,expressed
5182,ZNF536,9745.0,NOT,0.9999999984166785,2106.5,not
5183,PGC,5225.0,NOT,1.0,2470.5,not
5184,CRHR2,1395.0,NOT,0.9349446944150777,1469.0,not
5185,GALNT6,11226.0,ND,6.188868542089106e-06,615.5,expressed
5186,LRRC40,55631.0,NOT,0.31102464543332264,1178.0,not
5187,MAG,4099.0,ND,0.9999999972180916,2093.0,not
5188,MMP13,4322.0,NOT,9.00393399755528e-13,227.0,expressed
5189,LINC00632,286411.0,NOT,0.22718211265557253,1141.0,not
5190,CSNK1E,1454.0,NOT,9.321422304572847e-08,493.5,expressed
5191,DNAJB13,374407.0,ND,0.9999996891980728,1972.5,not
5192,SYNCRIP,10492.0,NOT,5.104314999002735e-11,312.0,expressed
5193,MIXL1,83881.0,ND,9.027597793202464e-07,557.0,expressed
5194,ACAP2,23527.0,NOT,8.561592761878911e-07,555.5,expressed
5195,KIAA0825,285600.0,ND,0.9999999999996607,2291.5,not
5196,LANCL3,347404.0,ND,0.6152431594450285,1292.0,not
5197,TRAPPC4,51399.0,ND,0.9934107433958793,1609.0,not
5198,PPM1E,22843.0,ND,0.9999792456134254,1844.0,not
5199,ESYT2,57488.0,NOT,0.8716404118864978,1414.0,not
5200,TMEM39B,55116.0,NOT,0.00012724520475247385,719.0,expressed
5201,IFI27L2,83982.0,NOT,0.2882623865509876,1168.5,not
5202,TAS2R13,50838.0,NOT,0.5144235501199765,1254.5,not
5203,RRAGD,58528.0,ND,0.9998973935784777,1788.0,not
5204,MED17,9440.0,NOT,0.002589004324533678,844.0,expressed
5205,PURG,29942.0,ND,0.9999995728313348,1963.5,not
5206,GRN,2896.0,NOT,0.9999999999543145,2189.5,not
5207,MTF2,22823.0,NOT,0.0007483847978158628,789.0,expressed
5208,YPEL3,83719.0,NOT,0.9999999999989826,2269.5,not
5209,P2RY6,5031.0,NOT,2.2375383916961817e-06,584.0,expressed
5210,C16orf59,80178.0,NOT,4.2356180832288835e-17,42.0,expressed
5211,TAF1,6872.0,NOT,0.9499448486936286,1488.0,not
5212,TFPT,29844.0,NOT,0.7920440796595242,1367.5,not
5213,SEC24D,9871.0,ND,0.161235259805734,1106.0,not
5214,BRI3,25798.0,NOT,0.9999999999995075,2284.0,not
5215,LPHN2,23266.0,ND,0.9999999999999916,2362.5,not
5216,SPG21,51324.0,NOT,0.3446039065326132,1191.5,not
5217,SHD,56961.0,NOT,0.8134150662276242,1378.5,not
5218,AGRN,375790.0,NOT,0.022973133183114784,960.0,expressed
5219,HAUS2,55142.0,NOT,0.09568589374518516,1060.0,not
5220,OCLM,10896.0,NOT,0.0379314544042861,992.0,expressed
5221,AMY1A,276.0,ND,0.9999867115408975,1853.5,not
5222,TBCC,6903.0,NOT,0.11580090028562895,1076.0,not
5223,TMTC4,84899.0,ND,1.1488685661539139e-08,439.0,expressed
5224,PEX10,5192.0,NOT,7.82019538849602e-06,623.0,expressed
5225,STAT5B,6777.0,NOT,0.9999999999999998,2426.0,not
5226,RFXANK,8625.0,NOT,0.00040756924519530843,764.0,expressed
5227,C15orf41,84529.0,NOT,5.038266622012779e-17,45.0,expressed
5228,YKT6,10652.0,ND,5.047142560254176e-13,215.5,expressed
5229,CDPF1,150383.0,ND,0.4397177047859395,1227.5,not
5230,AGGF1,55109.0,NOT,0.999644408397789,1740.5,not
5231,PABPC1L,80336.0,NOT,9.888673491893905e-06,630.5,expressed
5232,LRRC39,127495.0,NOT,0.8672342471936394,1411.0,not
5233,MPPED2,744.0,NOT,0.0009270985292503713,798.0,expressed
5234,EPN3,55040.0,ND,1.593927571875909e-16,65.0,expressed
5235,ZER1,10444.0,ND,0.9999999991590696,2123.5,not
5236,FAT1,2195.0,NOT,3.6191890571418107e-12,255.5,expressed
5237,SIX5,147912.0,ND,0.011761541833281345,921.0,expressed
5238,YIPF3,25844.0,ND,0.9977252233535735,1661.0,not
5239,GEMIN6,79833.0,NOT,8.428130535866045e-10,375.5,expressed
5240,RTTN,25914.0,NOT,1.770979825303469e-06,577.0,expressed
5241,SEC61A2,55176.0,NOT,4.073686641159942e-11,307.0,expressed
5242,BCAR1,9564.0,NOT,0.9748845075184565,1533.5,not
5243,PDHX,8050.0,NOT,1.88937957057339e-06,579.0,expressed
5244,FAM127B,26071.0,NOT,7.776252331475471e-05,701.0,expressed
5245,MUC6,4588.0,ND,0.9947340141179232,1619.0,not
5246,CPM,1368.0,NOT,1.0,2454.0,not
5247,KIAA1045,23349.0,ND,0.008773643995386712,905.0,expressed
5248,TMEM237,65062.0,NOT,2.5790059308870505e-16,73.5,expressed
5249,MERTK,10461.0,ND,0.00726112017737982,895.0,expressed
5250,RASSF2,9770.0,NOT,0.9999999999999951,2372.5,not
5251,SLC14A2,8170.0,NOT,0.9999999333085764,2014.5,not
5252,PHF8,23133.0,NOT,0.010352694341162576,914.0,expressed
5253,IGHMBP2,3508.0,ND,0.15210855289690417,1100.5,not
5254,RUNX3,864.0,NOT,0.8752003497892575,1416.5,not
5255,SLC25A26,115286.0,NOT,0.9999999970442021,2093.5,not
5256,TMPRSS11E,28983.0,NOT,5.535862586889731e-16,87.0,expressed
5257,ERBB3,2065.0,NOT,0.9999889996091239,1865.0,not
5258,ZNF324,25799.0,NOT,0.8914242897137417,1428.5,not
5259,ELF5,2001.0,NOT,0.9999999194559803,2009.5,not
5260,S100A16,140576.0,NOT,1.4613526470969947e-09,388.5,expressed
5261,ITLN1,55600.0,ND,0.9999999999999931,2366.0,not
5262,PLA2G15,23659.0,ND,0.9999999999543204,2189.5,not
5263,RBM7,10179.0,ND,0.9999999616036763,2029.0,not
5264,RLTPR,146206.0,NOT,0.549379121668157,1267.5,not
5265,C9orf156,51531.0,NOT,0.9999999992899008,2127.5,not
5266,CLDN1,9076.0,NOT,7.547286153828997e-11,320.5,expressed
5267,FASTK,10922.0,NOT,1.1804618039775317e-09,383.5,expressed
5268,C17orf72,92340.0,NOT,0.9999999999999968,2380.5,not
5269,COL11A1,1301.0,NOT,4.683079464416743e-16,84.0,expressed
5270,C12orf73,728568.0,NOT,3.458317352095616e-11,303.5,expressed
5271,SPSB1,80176.0,NOT,0.004962884063937119,875.5,expressed
5272,PRKCI,5584.0,NOT,2.16296174357809e-06,583.0,expressed
5273,P2RY8,286530.0,NOT,0.9999999762113257,2041.5,not
5274,RGL1,23179.0,ND,0.9999999999999999,2437.0,not
5275,KCNAB3,9196.0,NOT,0.15297434843672575,1101.0,not
5276,CCR9,10803.0,ND,0.9999999999996801,2292.0,not
5277,ADCYAP1R1,117.0,NOT,0.9999999999992436,2275.5,not
5278,GPR75,10936.0,NOT,0.7840522139117294,1363.5,not
5279,SUGP2,10147.0,NOT,0.024714396336657247,964.5,expressed
5280,MRPS28,28957.0,ND,6.177723893511275e-06,615.5,expressed
5281,ACVR2A,92.0,ND,0.5206195013877506,1257.0,not
5282,PTS,5805.0,NOT,4.076359565806516e-12,258.0,expressed
5283,FAM181A,90050.0,NOT,0.9999999999955288,2238.5,not
5284,LAPTM5,7805.0,NOT,0.9999999999999977,2386.0,not
5285,SDC1,6382.0,NOT,1.8392850417099442e-09,394.0,expressed
5286,MT2A,4502.0,NOT,0.999807709806919,1764.5,not
5287,MACROD2,140733.0,ND,0.9999999999999982,2391.5,not
5288,PHAX,51808.0,ND,0.9964578230595055,1640.0,not
5289,UHMK1,127933.0,ND,0.003931803893240716,864.0,expressed
5290,STAC3,246329.0,NOT,0.9999999999999832,2349.5,not
5291,ARHGAP18,93663.0,NOT,1.0,2475.0,not
5292,SPATA21,374955.0,ND,0.17598291750817419,1114.5,not
5293,PCDHA2,56146.0,NOT,0.9999996693526391,1970.5,not
5294,C9orf50,375759.0,NOT,0.3455345471557306,1192.0,not
5295,AL591684.1,0.0,ND,0.994927834577579,1619.5,not
5296,RP11-1035H13.3,0.0,ND,0.003300523911639536,855.5,expressed
5297,HIAT1,64645.0,NOT,0.9996490047320543,1741.0,not
5298,FAM183B,0.0,NOT,0.9999963609419594,1899.0,not
5299,TMEM27,57393.0,NOT,0.9999938115032065,1883.5,not
5300,SELRC1,0.0,ND,6.382859766598727e-10,369.0,expressed
5301,ARAP3,64411.0,NOT,0.9999999999999998,2426.5,not
5302,SLC7A5,8140.0,NOT,2.004318420282679e-16,69.0,expressed
5303,ZBTB7C,201501.0,NOT,0.22931132197036896,1142.0,not
5304,XAGE1A,9503.0,NOT,0.9999667009844574,1827.5,not
5305,C9orf40,55071.0,NOT,6.639355609938957e-10,370.0,expressed
5306,AP000322.54,0.0,ND,0.9999999999999808,2347.0,not
5307,LAMC1,3915.0,NOT,0.03437483650185452,985.5,expressed
5308,GCN1L1,10985.0,NOT,3.3589420739745185e-08,466.5,expressed
5309,MAGEL2,54551.0,NOT,0.001577855965458947,826.0,expressed
5310,CEBPD,1052.0,NOT,0.9999999997753654,2154.0,not
5311,ORAI1,84876.0,NOT,0.999999999688536,2146.5,not
5312,ZNF525,0.0,ND,3.794306961640587e-09,411.5,expressed
5313,ANGPTL5,253935.0,NOT,0.9999999999999996,2414.5,not
5314,NUDT1,4521.0,NOT,5.5169184113038245e-18,7.5,expressed
5315,RALA,5898.0,NOT,0.9930797063179292,1606.5,not
5316,MLX,6945.0,ND,0.9999995889418973,1964.5,not
5317,ACTG1,60.0,NOT,0.00044457360118344415,767.5,expressed
5318,PTPRQ,0.0,NOT,0.9999999999732345,2201.0,not
5319,ASF1B,55723.0,ND,3.2575240146223995e-17,37.5,expressed
5320,ARC,23237.0,NOT,0.9999999999999968,2380.0,not
