,Hugo_Symbol,Entrez_Gene_Id,normality,p,stat,expression
5313,ANGPTL5,253935.0,NOT,0.9999999982154033,1249.0,not
5314,NUDT1,4521.0,NOT,3.778464727931783e-10,0.0,expressed
5315,RALA,5898.0,NOT,0.9928969272977303,859.0,not
5316,MLX,6945.0,ND,0.9999948701191905,1056.0,not
5317,ACTG1,60.0,NOT,0.0004893231344628442,296.0,expressed
5318,PTPRQ,0.0,NOT,0.9999952008025215,1096.0,not
5319,ASF1B,55723.0,ND,4.0155454535234565e-10,1.0,expressed
5320,ARC,23237.0,NOT,0.9999999991724174,1262.0,not
5321,ASXL1,171023.0,ND,0.3218437642717257,566.0,not
5322,S100A4,6275.0,NOT,0.9999999957487351,1234.0,not
5323,CORO2A,7464.0,NOT,4.9079528436199396e-05,234.0,expressed
5324,LEFTY1,10637.0,NOT,0.9998930603394837,1021.0,not
5325,SPDEF,25803.0,NOT,0.9999868882191164,1073.0,not
5326,KEAP1,9817.0,NOT,8.163294119237956e-08,95.0,expressed
5327,TWSG1,57045.0,NOT,0.147462006405358,529.0,not
5328,AC093157.1,0.0,ND,0.0024007483049428295,329.0,expressed
5329,MICAL1,64780.0,ND,0.9999999139752883,1179.0,not
5330,SAA1,6288.0,NOT,0.052947324340645745,470.0,not
5331,POC1A,25886.0,NOT,5.117594606305362e-10,5.0,expressed
5332,XPNPEP2,7512.0,ND,0.9999978853871648,1114.0,not
5333,LAMB2,3913.0,ND,0.9999999996221536,1275.0,not
5334,XRCC2,7516.0,NOT,3.778464727931783e-10,0.0,expressed
5335,ZSCAN1,284312.0,ND,0.9170112923281344,781.0,not
5336,PTCHD4,442213.0,NOT,0.9999999922109507,1181.0,not
5337,SPRR3,6707.0,NOT,1.049887281043899e-09,17.0,expressed
5338,MTHFS,10588.0,ND,0.9999972120973748,1108.0,not
5339,C11orf82,220042.0,ND,9.895527784400577e-10,16.0,expressed
5340,MSX2,4488.0,NOT,2.8601671293338134e-07,119.5,expressed
5341,ZNF860,344787.0,NOT,0.9758403920587176,811.0,not
5342,TOB2,10766.0,NOT,0.9999995184671772,1145.0,not
5343,NOVA2,4858.0,NOT,0.9999999996221536,1275.0,not
5344,DNAJC27,51277.0,NOT,0.9999999631077555,1195.0,not
5345,RGS19,10287.0,NOT,0.9999999264729121,1182.0,not
5346,GALNT14,79623.0,NOT,5.981204787354409e-09,47.0,expressed
5347,SCN2A,6326.0,ND,0.052947324340645745,470.0,not
5348,IBA57-AS1,574432.0,NOT,0.27939801012351645,531.0,not
5349,HSPD1,3329.0,ND,1.182254783115696e-09,19.0,expressed
5350,PRKACB,5567.0,ND,0.9999999435016416,1187.0,not
5351,HDHD1,8226.0,NOT,0.9722444509510645,805.0,not
5352,RAB6C,84084.0,ND,0.5158695943304396,616.5,not
5353,TMEM189-UBE2V1,7335.0,NOT,0.00042895894229412625,263.0,expressed
5354,SLCO1C1,53919.0,NOT,0.9999999882804316,1216.0,not
5355,RNF148,378925.0,NOT,0.9999999969881852,1240.0,not
5356,ASB16,92591.0,ND,0.22429063737192423,559.0,not
5357,OR7D2,162998.0,ND,0.9865576771749043,713.5,not
5358,RPRD1B,58490.0,ND,2.462017459559307e-05,217.0,expressed
5359,G6PD,2539.0,NOT,1.1229387838200885e-06,137.0,expressed
5360,RAB3GAP1,22930.0,ND,0.2624189118157192,526.0,not
5361,GAS2,2620.0,NOT,0.999998544777864,1122.0,not
5362,TRA2B,6434.0,NOT,5.651652642275147e-09,46.0,expressed
5363,MIER1,57708.0,NOT,0.9999999957487351,1234.0,not
5364,PDZD2,23037.0,ND,0.9999999785244829,1205.0,not
5365,XAGE1C,9503.0,NOT,0.8976510232164263,740.0,not
5366,SLC9B2,133308.0,NOT,0.0017495010990843103,335.0,expressed
5367,TM9SF1,10548.0,ND,0.8869143193659785,706.0,not
5368,CYP2C19,1557.0,ND,0.010927055569936294,382.0,expressed
5369,IER3,8870.0,NOT,0.045891501628741775,443.0,expressed
5370,FLVCR2,55640.0,NOT,0.9999999994563775,1269.0,not
5371,CALM1,801.0,NOT,0.9998970582104749,1022.0,not
5372,CDK15,65061.0,NOT,0.9999999991724174,1262.0,not
5373,TMEM91,641649.0,NOT,0.9999564650812226,1044.0,not
5374,RHCG,51458.0,NOT,1.182254783115696e-09,19.0,expressed
5375,HIC1,3090.0,NOT,0.9999999702531067,1199.0,not
5376,TCEAL7,56849.0,NOT,0.9999998229445862,1165.0,not
5377,VEGFA,7422.0,NOT,0.9950921065601209,905.0,not
5378,ADRA2C,152.0,ND,0.36228989514343685,601.0,not
5379,PEX11A,8800.0,NOT,0.9859583544300554,865.0,not
5380,AL163636.6,0.0,ND,0.9999999995984454,1274.0,not
5381,LSM12,124801.0,NOT,5.436224530789367e-10,6.0,expressed
5382,PCDHGC3,5098.0,NOT,0.9999999929141515,1225.0,not
5383,C16orf62,57020.0,NOT,0.9998930603394837,1021.0,not
5384,PRPF31,26121.0,ND,2.800198512849931e-06,156.0,expressed
5385,STAG1,10274.0,NOT,0.028922597757597514,441.0,expressed
5386,LY6D,8581.0,NOT,1.8924859355716204e-09,27.0,expressed
5387,ZNF451,26036.0,NOT,0.816627386009525,731.0,not
5388,SNRPF,6636.0,NOT,1.182254783115696e-09,19.0,expressed
5389,SNUPN,10073.0,ND,0.00029986048064136015,282.0,expressed
5390,RNF214,257160.0,ND,0.9845169393468965,861.0,not
5391,ERMARD,55780.0,NOT,0.9854979637110972,832.0,not
5392,DHX40,79665.0,ND,0.00021741029634793983,245.0,expressed
5393,SYS1,90196.0,NOT,0.9999999916123472,1222.0,not
5394,GPR87,53836.0,NOT,7.795724310522576e-10,12.0,expressed
5395,CNN1,1264.0,NOT,0.9999999991215304,1261.0,not
5396,ZSCAN10,84891.0,NOT,0.23848168884528875,454.5,not
5397,BGN,633.0,NOT,0.6083873783722569,666.0,not
5398,S100A13,6284.0,ND,0.9999990275565429,1052.0,not
5399,HMCN2,256158.0,NOT,0.9999999589374424,1193.0,not
5400,SHPK,23729.0,ND,0.8364094958313519,739.0,not
5401,ACBD6,84320.0,ND,7.795724310522576e-10,12.0,expressed
5402,ZCCHC12,170261.0,NOT,0.979407784296223,849.0,not
5403,RPS27L,51065.0,NOT,0.9999999995732887,1273.0,not
5404,MDGA1,266727.0,NOT,0.896120736275118,768.0,not
5405,ZNF710,374655.0,NOT,0.9981955345329082,939.0,not
5406,RPS4Y1,6192.0,ND,0.9998707890889417,1016.0,not
5407,GPBP1L1,60313.0,NOT,0.9416361499002608,800.0,not
5408,ATP1A4,480.0,ND,0.9170112923281344,781.0,not
5409,CAT,847.0,ND,0.9999999996221536,1275.0,not
5410,C6orf57,135154.0,NOT,0.41779193446373825,616.0,not
5411,ATG3,64422.0,ND,0.03318373525792307,409.0,expressed
5412,ACTR6,64431.0,ND,0.00021689872654982698,273.0,expressed
5413,CDKAL1,54901.0,ND,0.23235104997023243,539.0,not
5414,ETV1,2115.0,ND,0.9999999954987984,1233.0,not
5415,VAT1L,57687.0,NOT,0.9944387608682543,900.5,not
5416,CHRM1,1128.0,NOT,0.9999999995465971,1272.0,not
5417,PFN1,5216.0,NOT,0.8978518773048774,769.0,not
5418,KIAA0556,23247.0,NOT,0.9998930603394837,1021.0,not
5419,VWA5B2,90113.0,ND,0.004640060416105089,368.0,expressed
5420,SLC4A4,8671.0,NOT,0.9999999995465971,1272.0,not
5421,UBXN2A,165324.0,NOT,1.784968813670181e-09,26.0,expressed
5422,PAICS,10606.0,NOT,4.267113368232725e-10,2.0,expressed
5423,MT1H,4496.0,NOT,0.00028936274850999675,281.0,expressed
5424,PTK2B,2185.0,NOT,0.9999997066914046,1155.0,not
5425,ACTG2,72.0,NOT,0.9999999491844838,1189.0,not
5426,C15orf52,388115.0,NOT,0.9999999952346001,1232.0,not
5427,JMJD4,65094.0,NOT,1.4629938452962844e-08,63.0,expressed
5428,MOB1B,92597.0,ND,0.9999998629016619,1170.0,not
5429,MFHAS1,9258.0,ND,0.6304472436147378,672.0,not
5430,FAF2,23197.0,ND,0.0230524009190943,412.0,expressed
5431,CTBP2,1488.0,NOT,0.8943684149211204,767.0,not
5432,COQ3,51805.0,NOT,1.254265470854043e-09,20.0,expressed
5433,NUTM2D,0.0,NOT,0.9999999987457345,1255.0,not
5434,ZBTB48,3104.0,ND,0.9644966006501753,794.0,not
5435,WDR44,54521.0,NOT,0.9997207919729975,995.0,not
5436,AP3D1,8943.0,NOT,0.00037973411563944974,274.0,expressed
5437,PLEKHG1,57480.0,NOT,0.9996161255021162,986.0,not
5438,C15orf27,123591.0,NOT,0.998875682661095,954.0,not
5439,NUDT21,11051.0,ND,1.5874796241228718e-09,24.0,expressed
5440,EFR3A,23167.0,NOT,0.8448589612398125,714.5,not
5441,KDELC1,79070.0,ND,1.3884525807048575e-06,152.0,expressed
5442,SFTPB,6439.0,NOT,0.9999999996221536,1275.0,not
5443,RAB5A,5868.0,NOT,0.9999999882760445,1216.0,not
5444,DNAJC5B,85479.0,ND,0.9999999929141515,1225.0,not
5445,SORBS3,10174.0,NOT,0.9999999994225832,1268.0,not
5446,ZFP36,7538.0,NOT,0.9999999973170284,1242.0,not
5447,ZNF606,80095.0,ND,0.0005240468172234323,298.0,expressed
5448,LAP3,51056.0,ND,0.9999999959851583,1235.0,not
5449,KRI1,65095.0,ND,1.182254783115696e-09,19.0,expressed
5450,RP11-111M22.2,0.0,NOT,0.06919965056377174,484.0,not
5451,CYP4B1,1580.0,ND,0.9999999996221536,1275.0,not
5452,XCL2,6846.0,ND,0.9999986755482387,1124.0,not
5453,AL021546.6,0.0,ND,0.0014412016131874852,253.5,expressed
5454,RNF217,154214.0,ND,2.5319249511604757e-09,32.0,expressed
5455,SIRPB2,284759.0,ND,0.9999999994563775,1269.0,not
5456,MSR1,4481.0,NOT,0.9999999995984454,1274.0,not
5457,ABHD14A,25864.0,NOT,0.9999999996221536,1275.0,not
5458,ZNF526,116115.0,ND,6.862636365090595e-05,242.5,expressed
5459,HEATR6,63897.0,NOT,1.2632876039282855e-06,150.0,expressed
5460,NCL,4691.0,ND,2.1479389044957903e-08,70.0,expressed
5461,NTRK3,4916.0,ND,0.999999783097055,1161.0,not
5462,SIGLEC7,27036.0,ND,0.9999999985886726,1253.0,not
5463,AGO1,26523.0,NOT,0.29273569787157827,581.0,not
5464,ITGA8,8516.0,NOT,0.9999999996221536,1275.0,not
5465,ZNF823,55552.0,ND,0.990868113306898,882.0,not
5466,SARS2,54938.0,ND,3.778464727931783e-10,0.0,expressed
5467,TSPAN31,6302.0,NOT,0.9999999986694587,1254.0,not
5468,SCCPDH,51097.0,ND,0.9981955345329082,939.0,not
5469,CACNA1B,774.0,ND,1.3126936483553313e-09,14.0,expressed
5470,DNAJC22,79962.0,NOT,9.959727502443283e-07,145.0,expressed
5471,FOXQ1,94234.0,NOT,0.0012378209693788005,324.0,expressed
5472,SF3B1,23451.0,NOT,0.20876769080051016,531.0,not
5473,SIGLEC8,27181.0,NOT,0.9999982614318005,1079.0,not
5474,PABPC1,26986.0,NOT,3.778464727931783e-10,0.0,expressed
5475,MAPKBP1,23005.0,NOT,4.798624315729125e-06,179.0,expressed
5476,POGZ,23126.0,NOT,0.38790951950229896,608.0,not
5477,RUFY3,22902.0,ND,0.9999999933027445,1226.0,not
5478,PSRC1,84722.0,ND,3.778464727931783e-10,0.0,expressed
5479,CIITA,4261.0,NOT,0.9999999946602265,1230.0,not
5480,RPL19,6143.0,NOT,0.03225758926858756,446.0,expressed
5481,NSG2,0.0,ND,0.9867319268119046,835.5,not
5482,PTGS1,5742.0,NOT,0.9991886505787707,964.0,not
5483,CD86,942.0,ND,0.9999999968093793,1239.0,not
5484,EPHA6,285220.0,ND,0.0010540338489592343,319.0,expressed
5485,RP4-583P15.14,0.0,NOT,0.8088378531184761,728.0,not
5486,VSNL1,7447.0,NOT,7.342806463678426e-10,11.0,expressed
5487,ARID1B,57492.0,ND,0.6267980937275803,671.0,not
5488,SCD,6319.0,ND,0.9012510077100289,771.0,not
5489,SH3KBP1,30011.0,ND,0.9999999747123349,1202.0,not
5490,PBK,55872.0,NOT,3.778464727931783e-10,0.0,expressed
5491,ZFP62,643836.0,ND,0.005189417126807004,372.0,expressed
5492,FBXW10,10517.0,NOT,0.4831182411419427,560.0,not
5493,SH3RF1,57630.0,ND,0.9999999796617153,1206.0,not
5494,CEP19,84984.0,NOT,3.8923347644619104e-08,81.0,expressed
5495,CD63,967.0,NOT,0.9999999995732887,1273.0,not
5496,CLEC18B,497190.0,NOT,0.0004892896887984919,296.0,expressed
5497,XAGE1E,9503.0,ND,0.9903818577770395,880.0,not
5498,SNTB1,6641.0,ND,0.9999999906184223,1220.0,not
5499,PCSK4,54760.0,NOT,0.47498425943598094,631.0,not
5500,LSM14A,26065.0,NOT,4.153807148567412e-07,127.0,expressed
5501,HAUS6,54801.0,NOT,2.116169695615898e-07,104.0,expressed
5502,CHD1L,9557.0,ND,5.0237839364849225e-05,221.5,expressed
5503,SDR42E2,0.0,ND,0.9999524306721719,968.5,not
5504,RPL7A,6130.0,NOT,0.0308873485762948,444.0,expressed
5505,DDA1,79016.0,NOT,0.5494774294441217,625.0,not
5506,CCT5,22948.0,ND,3.778464727931783e-10,0.0,expressed
5507,SRPX2,27286.0,NOT,1.3843932089619566e-08,62.0,expressed
5508,FCRL6,343413.0,ND,0.9999999995984454,1274.0,not
5509,ELOVL5,60481.0,NOT,0.659193977381662,680.0,not
5510,UBE2V1,7335.0,ND,0.049893820394766746,467.0,expressed
5511,APPL1,26060.0,NOT,0.9999942647142412,1092.0,not
5512,CXorf40B,541578.0,NOT,8.149315212642762e-08,86.0,expressed
5513,LIPG,9388.0,NOT,0.2573308142295622,570.0,not
5514,GMIP,51291.0,NOT,0.9999999435016416,1187.0,not
5515,MAP3K12,7786.0,NOT,0.9999998401193189,1167.0,not
5516,ARMC5,79798.0,ND,0.9998658420805573,1015.0,not
5517,PARD6G,84552.0,NOT,5.435017915494258e-10,6.0,expressed
5518,ELP2,55250.0,NOT,0.00020162531291846347,271.0,expressed
5519,GCNT1,2650.0,NOT,0.5057764496547831,639.0,not
5520,B9D2,80776.0,NOT,0.9999973370246408,1109.0,not
5521,ERN1,2081.0,ND,0.999999998107514,1248.0,not
5522,CUL5,8065.0,NOT,0.462356269656775,603.0,not
5523,TACR1,6869.0,ND,0.9999787372314984,1024.0,not
5524,HIST1H4D,8294.0,NOT,1.1252128878786486e-05,142.0,expressed
5525,TMEM5,10329.0,NOT,3.762394974621253e-07,125.0,expressed
5526,CEP97,79598.0,NOT,1.59880681135551e-07,108.0,expressed
5527,GNB1L,54584.0,NOT,7.795724310522576e-10,12.0,expressed
5528,GNAI3,2773.0,ND,5.486137867385631e-06,182.0,expressed
5529,COX4I1,1327.0,ND,0.6922874264009566,663.0,not
5530,CDKN2D,1032.0,NOT,0.0970808014959137,503.0,not
5531,NRXN1,9378.0,ND,0.04420888456377928,461.0,expressed
5532,C16orf98,0.0,ND,1.1489930001518353e-06,148.0,expressed
5533,CST3,1471.0,ND,0.9999999995465971,1272.0,not
5534,FCGR2B,2213.0,ND,0.9998530172092591,941.0,not
5535,CDT1,81620.0,NOT,3.7776104381903367e-10,0.0,expressed
5536,EDAR,10913.0,NOT,0.0001677703141807101,266.0,expressed
5537,QSER1,79832.0,NOT,1.4968824927142882e-09,23.0,expressed
5538,ENO4,387712.0,NOT,0.9999999959859582,1235.0,not
5539,ZNF671,79891.0,NOT,0.9999999989498874,1258.0,not
5540,ISYNA1,51477.0,NOT,2.462017459559307e-05,217.0,expressed
5541,RPS10,6204.0,ND,0.030886590261288063,444.0,expressed
5542,KLHL28,54813.0,NOT,0.999378927690365,972.0,not
5543,TMEM110,375346.0,NOT,0.9999999996221536,1275.0,not
5544,TIAM1,7074.0,NOT,0.008223555368960654,389.0,expressed
5545,PRRX2,51450.0,NOT,4.014841734808965e-09,40.0,expressed
5546,SETD3,84193.0,ND,0.9999999668665269,1197.0,not
5547,CLSPN,63967.0,ND,4.0155454535234565e-10,1.0,expressed
5548,FAM26E,254228.0,NOT,0.9999721404901282,1055.0,not
5549,MTIF2,4528.0,NOT,6.915573130413715e-10,10.0,expressed
5550,HOXB8,3218.0,NOT,0.0014505073125244538,329.0,expressed
5551,FCN2,2220.0,NOT,0.9997315875263341,925.5,not
5552,C10orf54,64115.0,NOT,0.9999999995984454,1274.0,not
5553,LTBP1,4052.0,ND,0.0010395725923518261,303.0,expressed
5554,LRP2,4036.0,ND,0.9999999900794782,1219.0,not
5555,ANXA2R,389289.0,NOT,0.9994759531827766,977.0,not
5556,ZNF131,7690.0,NOT,3.778464727931783e-10,0.0,expressed
5557,C18orf25,147339.0,NOT,0.0004261486538888774,292.0,expressed
5558,C1orf194,127003.0,ND,0.9999999925036915,1224.0,not
5559,TRIP12,9320.0,NOT,0.08298747461546524,494.0,not
5560,ADAM15,8751.0,NOT,0.3372728168530636,594.0,not
5561,GREB1,9687.0,NOT,8.221310964677038e-07,141.0,expressed
5562,MAP4K5,11183.0,NOT,0.8191774449922291,732.0,not
5563,MARCH8,220972.0,ND,0.9999999959851583,1235.0,not
5564,CDC42EP5,148170.0,NOT,0.9987220746072529,950.0,not
5565,COPS2,9318.0,ND,2.114612835129137e-06,161.0,expressed
5566,MTA2,9219.0,ND,1.114277091576484e-09,18.0,expressed
5567,HEXA,3073.0,NOT,0.9999799991708276,1063.0,not
5568,PCSK7,9159.0,NOT,0.9999999976108351,1244.0,not
5569,ZNF770,54989.0,NOT,4.817739959864215e-08,85.0,expressed
5570,LRRC58,116064.0,NOT,3.011814747490713e-09,35.0,expressed
5571,HGF,3082.0,NOT,0.9999999889099461,1217.0,not
5572,ANPEP,290.0,NOT,0.999999998316593,1250.0,not
5573,KCNT2,343450.0,ND,0.9999999996221536,1275.0,not
5574,RHD,6007.0,NOT,0.9996531391328006,953.5,not
5575,SLC5A1,6523.0,ND,0.9997492996236264,998.0,not
5576,C9orf3,84909.0,NOT,0.00037066292213987673,288.0,expressed
5577,RAB11FIP2,22841.0,ND,0.9999999993487395,1266.0,not
5578,POLM,27434.0,ND,0.031566324199964586,445.0,expressed
5579,B3GALT4,8705.0,NOT,0.999999783097055,1161.0,not
5580,IL1R1,3554.0,NOT,0.9999999996221536,1275.0,not
5581,PSD,5662.0,ND,0.3095438064717788,586.0,not
5582,ARHGEF9,23229.0,NOT,0.9999959898514041,1100.0,not
5583,CPZ,8532.0,NOT,0.12042329722840484,516.0,not
5584,KIF26A,26153.0,ND,0.9999868882191164,1073.0,not
5585,ATP8A1,10396.0,NOT,0.9999999996221536,1275.0,not
5586,DUOXA2,405753.0,NOT,0.007505500561100518,368.0,expressed
5587,SPOCK3,50859.0,NOT,0.0015445485578587522,331.0,expressed
5588,SETD1B,23067.0,ND,0.12433890778279039,518.0,not
5589,TMEM169,92691.0,NOT,0.9268629147244399,788.0,not
5590,WRB,7485.0,NOT,0.9999956122459087,1098.0,not
5591,FAM101A,144347.0,NOT,1.7555803178619499e-06,157.0,expressed
5592,MMAA,166785.0,NOT,0.9974019959380012,927.0,not
5593,ADAMTSL1,92949.0,NOT,0.9427529172282537,801.0,not
5594,KIAA0753,9851.0,NOT,0.8457610130290683,743.0,not
5595,ARHGEF2,9181.0,NOT,0.9999999906184223,1220.0,not
5596,RABEPK,10244.0,ND,1.9181538214156285e-05,211.0,expressed
5597,GATM,2628.0,NOT,0.011502634810314426,402.0,expressed
5598,CRTAP,10491.0,NOT,0.9999999971572289,1241.0,not
5599,ZNHIT6,54680.0,ND,5.622599685471092e-06,171.0,expressed
5600,SPINT1,6692.0,NOT,1.59880681135551e-07,108.0,expressed
5601,KLK1,3816.0,NOT,0.00301305031561249,353.0,expressed
5602,UNC13C,440279.0,ND,0.723741830040503,499.0,not
5603,DHRS12,79758.0,NOT,0.9999999988177453,1256.0,not
5604,GIGYF2,26058.0,NOT,0.871657299938333,755.0,not
5605,ZNF543,125919.0,ND,2.0078217314985456e-06,149.0,expressed
5606,ZSWIM8,23053.0,NOT,0.9999907518614763,1043.0,not
5607,NBPF24,0.0,NOT,0.36228989514343685,601.0,not
5608,HSD11B1L,374875.0,NOT,0.997764679134096,932.0,not
5609,PTCD1,26024.0,NOT,7.496308510418238e-09,51.0,expressed
5610,BIN1,274.0,NOT,0.9999823624484292,1066.0,not
5611,FCGRT,2217.0,NOT,0.9999999995984454,1274.0,not
5612,ATG4B,23192.0,ND,0.00126795811101502,309.0,expressed
5613,NCAPH,23397.0,ND,3.778464727931783e-10,0.0,expressed
5614,CTSS,1520.0,ND,0.9999999994563775,1269.0,not
5615,PSMF1,9491.0,NOT,7.465408807442647e-07,139.0,expressed
5616,MMRN2,79812.0,NOT,0.9999999982150312,1249.0,not
5617,PPIL3,53938.0,NOT,0.06181699855779693,478.0,not
5618,CARD6,84674.0,ND,0.9999999976108351,1244.0,not
5619,ARHGAP30,257106.0,NOT,0.9999999996221536,1275.0,not
5620,CAPS2,84698.0,ND,0.999999771857302,1160.0,not
5621,PCDHA1,56147.0,ND,0.4961488915163741,636.5,not
5622,RDH13,112724.0,NOT,0.0023039583167960152,344.0,expressed
5623,TMEM156,80008.0,ND,0.20458494477538358,552.0,not
5624,SLC22A17,51310.0,NOT,0.999944713831238,1038.0,not
5625,COG2,22796.0,NOT,0.0002332288789180226,275.0,expressed
5626,GRIP1,23426.0,ND,7.496308510418238e-09,51.0,expressed
5627,SCARB1,949.0,NOT,0.5173245057712077,642.0,not
5628,FGF7,2252.0,NOT,0.9999999984128534,1251.0,not
5629,CD3E,916.0,ND,0.9999082258683097,1025.0,not
5630,MROH7,374977.0,NOT,0.9975530113836379,929.0,not
5631,ACSF2,80221.0,NOT,0.9999999985886726,1253.0,not
5632,APBA3,9546.0,NOT,0.003589357078056206,359.0,expressed
5633,GLIS3,169792.0,ND,0.9999823642991756,1066.0,not
5634,STRA13,201254.0,NOT,8.15575652756898e-06,191.0,expressed
5635,LGALS9C,284194.0,NOT,0.08298870767186561,494.0,not
5636,IPO8,10526.0,NOT,0.8736702488647212,756.0,not
5637,SSH2,85464.0,ND,0.998355882072784,942.0,not
5638,ZNF827,152485.0,ND,0.3990480481947448,611.0,not
5639,ACOT13,55856.0,NOT,0.3163830073529689,588.0,not
5640,NBAS,51594.0,ND,0.15654304637828942,533.0,not
5641,UIMC1,51720.0,NOT,0.7519238083017405,708.0,not
5642,PACRG,135138.0,NOT,0.999999094950464,1132.0,not
5643,COA5,493753.0,ND,0.015249966652643075,395.0,expressed
5644,LRRC71,149499.0,ND,0.9999999491931494,1189.0,not
5645,MED29,55588.0,NOT,0.9913323628426485,820.0,not
5646,NXT1,29107.0,NOT,4.387754091287372e-06,177.0,expressed
5647,VKORC1L1,154807.0,NOT,0.9906277437766168,881.0,not
5648,WNT4,54361.0,ND,0.014747211297825058,412.0,expressed
5649,RP11-1055B8.7,0.0,NOT,0.9996780724334959,991.0,not
5650,DPY19L2,283417.0,NOT,0.9345724060208696,794.0,not
5651,DARS2,55157.0,NOT,3.7776104381903367e-10,0.0,expressed
5652,JAG1,182.0,NOT,1.254265470854043e-09,20.0,expressed
5653,IGFL1,374918.0,NOT,2.222182817974948e-09,16.0,expressed
5654,MICALL1,85377.0,NOT,1.182254783115696e-09,19.0,expressed
5655,TTN,7273.0,NOT,0.999999997739812,1202.0,not
5656,SP110,3431.0,NOT,0.9999999986873064,1211.0,not
5657,ANO8,57719.0,ND,0.9501061796052332,808.0,not
5658,PCGF1,84759.0,ND,2.1479389044957903e-08,70.0,expressed
5659,STAT2,6773.0,NOT,0.11727853417371442,493.0,not
5660,MOSPD1,56180.0,NOT,0.032256811377978145,446.0,expressed
5661,NFS1,9054.0,ND,1.784968813670181e-09,26.0,expressed
5662,FOXN3,1112.0,NOT,0.9999966440106,1027.0,not
5663,ST6GALNAC3,256435.0,ND,0.9999999996221536,1275.0,not
5664,USP30,84749.0,NOT,0.9985494926874755,946.0,not
5665,DTWD2,285605.0,NOT,0.9997207919729975,995.0,not
5666,MYOC,4653.0,NOT,0.9999999994225832,1268.0,not
5667,CMAS,55907.0,NOT,4.817201862640809e-10,4.0,expressed
5668,FBXW7,55294.0,ND,0.9173778103529047,752.0,not
5669,SLC25A25,114789.0,ND,0.999999997468075,1243.0,not
5670,KIF24,347240.0,NOT,1.2632876039282855e-06,150.0,expressed
5671,C1orf198,84886.0,NOT,0.9999999994563775,1269.0,not
5672,FOLH1,2346.0,NOT,2.9184289943607545e-06,168.0,expressed
5673,CPT1A,1374.0,ND,0.99880112881041,952.0,not
5674,ZPLD1,131368.0,ND,1.4612791996916061e-07,88.0,expressed
5675,ZSWIM5,57643.0,ND,0.9999564650812226,1044.0,not
5676,WDR12,55759.0,NOT,3.778464727931783e-10,0.0,expressed
5677,COLCA2,120376.0,NOT,5.486137867385631e-06,182.0,expressed
5678,CEP76,79959.0,NOT,1.6834070176722586e-09,25.0,expressed
5679,ARHGAP4,393.0,NOT,0.9983039355401434,941.0,not
5680,DEPDC1B,55789.0,NOT,4.0155454535234565e-10,1.0,expressed
5681,ZNF792,126375.0,NOT,0.9999997476685819,1158.0,not
5682,PLEKHM1,9842.0,NOT,0.9999921929596609,1085.0,not
5683,XPOT,11260.0,NOT,5.436224530789367e-10,6.0,expressed
5684,LSM11,134353.0,ND,0.023108719997293737,431.0,expressed
5685,IQUB,154865.0,ND,0.9999999747123349,1202.0,not
5686,SNIP1,79753.0,NOT,0.9957372627659486,910.0,not
5687,ZNF20,7568.0,NOT,0.9999401724129626,1036.0,not
5688,GALNT4,8693.0,ND,0.09120834422479224,458.0,not
5689,FAM83E,54854.0,ND,0.9999928482161934,1087.0,not
5690,SLC7A8,23428.0,NOT,0.002446988616362014,346.0,expressed
5691,ZNF554,115196.0,NOT,0.9345724060208696,794.0,not
5692,PQLC2,54896.0,NOT,0.17616689116495032,519.0,not
5693,RNF138,51444.0,NOT,0.003913088858620124,362.0,expressed
5694,ARPC1B,10095.0,NOT,0.9999326960581624,1033.0,not
5695,TSSK6,83983.0,ND,1.598754572408151e-06,155.0,expressed
5696,LINC00346,0.0,NOT,0.5594700817399917,653.0,not
5697,BCDIN3D,144233.0,NOT,0.19752533341464384,527.0,not
5698,WDR88,126248.0,ND,9.908462509652324e-05,252.0,expressed
5699,P4HTM,54681.0,NOT,0.9999999995465971,1272.0,not
5700,MDFI,4188.0,NOT,3.1906206347725517e-09,36.0,expressed
5701,KIAA2022,340533.0,NOT,0.6852546398435189,661.0,not
5702,CHIC1,53344.0,NOT,0.9999999742750427,1119.0,not
5703,SIX4,51804.0,NOT,2.254249304339607e-09,30.0,expressed
5704,FAM3D,131177.0,NOT,0.99880112881041,952.0,not
5705,PBX3,5090.0,ND,0.9999688316323742,1015.0,not
5706,SEPW1,6415.0,ND,0.9999999971572289,1241.0,not
5707,THYN1,29087.0,NOT,0.9800177835474484,819.0,not
5708,C21orf49,0.0,ND,0.9999998480920196,1168.0,not
5709,ADAMTS12,81792.0,NOT,3.833197906903059e-06,174.0,expressed
5710,RPL29,6159.0,NOT,0.9674974580965127,798.0,not
5711,QSOX1,5768.0,ND,0.9999999994225832,1268.0,not
5712,CLEC18C,283971.0,NOT,0.14813344222919927,507.5,not
5713,NDUFB4,4710.0,NOT,5.044647213577163e-09,44.0,expressed
5714,VAV1,7409.0,ND,0.9999997111332569,1115.0,not
5715,PTPRZ1,5803.0,ND,5.339773536787575e-09,45.0,expressed
5716,LRCH1,23143.0,NOT,0.9999999945057845,1187.0,not
5717,C1orf134,0.0,NOT,0.45433494766449933,530.0,not
5718,PIGZ,80235.0,ND,0.0007849321623228261,310.0,expressed
5719,COCH,1690.0,NOT,4.331541826903721e-08,83.0,expressed
5720,UNC45B,146862.0,NOT,0.9999999986694587,1254.0,not
