,Hugo_Symbol,Entrez_Gene_Id,normality,p,stat,expression
2498,OTUD3,23252.0,NOT,0.010125367510517609,1623.5,expressed
2499,STAB1,23166.0,NOT,2.854174673705018e-06,1929.5,expressed
2500,SCP2,6342.0,ND,3.5780663376060813e-12,2259.0,expressed
2501,ZNF791,163049.0,NOT,0.04669809395021613,1539.0,expressed
2502,RP11-793H13.10,0.0,NOT,8.002856912272611e-08,2029.0,expressed
2503,PDLIM7,9260.0,ND,0.5694977534344992,1167.0,not
2504,C7orf13,0.0,ND,0.0034644536874085465,825.5,expressed
2505,BAIAP3,8938.0,NOT,1.1320027771100503e-06,1956.5,expressed
2506,KLF5,688.0,NOT,3.756855561917919e-07,512.5,expressed
2507,SOBP,55084.0,NOT,3.0136659058254934e-11,2214.5,expressed
2508,LIN37,55957.0,ND,0.0602776018784454,977.0,not
2509,ZNF19,7567.0,NOT,4.519702816707776e-13,2300.5,expressed
2510,ATP2A2,488.0,ND,1.234868562853129e-15,89.0,expressed
2511,FGF12,2257.0,NOT,2.0132309913178456e-07,495.5,expressed
2512,SRFBP1,153443.0,NOT,0.255287652895836,1415.5,not
2513,VCPIP1,80124.0,ND,0.01837590817129284,1592.5,expressed
2514,HMBS,3145.0,NOT,5.120209553736476e-10,348.0,expressed
2515,SMAD3,4088.0,NOT,1.275876276814633e-06,547.0,expressed
2516,SSR4,6748.0,ND,0.05528330807491763,971.5,not
2517,STXBP4,252983.0,NOT,0.7225418823575263,1198.0,not
2518,SYNPO,11346.0,ND,1.2797531513669456e-17,2490.0,expressed
2519,TRIM59,286827.0,NOT,6.125755088471983e-16,76.5,expressed
2520,KDM2A,22992.0,NOT,0.28362816856155315,1094.0,not
2521,WHSC1,7468.0,ND,1.8673459933182913e-14,138.5,expressed
2522,ZSCAN12,9753.0,NOT,0.6791265998060634,1310.5,not
2523,TEF,7008.0,NOT,0.00034614832725339404,1769.5,expressed
2524,CXCR3,2833.0,NOT,1.0903746607952597e-05,1888.5,expressed
2525,HAS1,3036.0,ND,4.6837095326064105e-05,1841.0,expressed
2526,RAB40A,142684.0,NOT,1.063822666356978e-11,2236.5,expressed
2527,EFCAB10,0.0,ND,2.0862497207495657e-09,2119.5,expressed
2528,NHLH2,4808.0,NOT,0.0002686543873978939,1779.0,expressed
2529,SLC4A1AP,22950.0,NOT,2.1454235534630424e-11,278.5,expressed
2530,PEAR1,375033.0,NOT,1.1306627786375428e-16,2453.0,expressed
2531,R3HDML,140902.0,ND,0.2752717724214768,1407.5,not
2532,ZNF285,26974.0,NOT,0.19493689287723703,1438.5,not
2533,RHBDL2,54933.0,NOT,1.4838114368404477e-11,270.5,expressed
2534,AMFR,267.0,NOT,0.07929290508768756,1505.0,not
2535,ACE,1636.0,NOT,6.708072106493771e-17,2462.0,expressed
2536,NT5C3A,51251.0,NOT,0.19138777650431493,1060.0,not
2537,LZTS3,0.0,ND,0.00036477266391524637,1767.5,expressed
2538,CRELD2,79174.0,NOT,0.0004553058147267636,741.0,expressed
2539,MORN4,118812.0,NOT,0.005015226966596975,1657.5,expressed
2540,PPP1R15B,84919.0,ND,7.12632073854725e-08,2032.0,expressed
2541,PPARGC1B,133522.0,NOT,6.373598223885933e-10,2147.0,expressed
2542,C1QL2,165257.0,NOT,0.8018342785654713,1286.5,not
2543,CACUL1,143384.0,NOT,0.16896539021333135,1450.0,not
2544,NECAP1,25977.0,NOT,0.01184935530325848,1615.5,expressed
2545,STAB2,55576.0,NOT,1.8863631827763372e-08,2066.0,expressed
2546,ZNF74,7625.0,NOT,4.9059679359943075e-12,247.5,expressed
2547,THTPA,79178.0,ND,1.1714244999355293e-10,2185.0,expressed
2548,MRPS12,6183.0,ND,1.6906607605244847e-16,54.0,expressed
2549,SENP2,59343.0,ND,1.070506757200314e-10,313.0,expressed
2550,GSTA1,2938.0,NOT,0.4278950556167457,1365.5,not
2551,EWSR1,2130.0,ND,6.539904131740928e-05,670.5,expressed
2552,CREG2,200407.0,ND,1.5423823629834602e-10,321.0,expressed
2553,RAD23B,5887.0,NOT,7.906196855610781e-10,358.0,expressed
2554,ZSCAN32,54925.0,NOT,0.21587668712805463,1430.0,not
2555,LPAR5,57121.0,ND,3.317603132807371e-09,391.5,expressed
2556,CCNI2,645121.0,NOT,1.2380028179501916e-15,2411.0,expressed
2557,PCDH18,54510.0,NOT,1.3184228192317069e-05,1882.5,expressed
2558,AC079210.1,0.0,ND,7.475483815814793e-16,2420.0,expressed
2559,WNT9A,7483.0,NOT,6.057451122438528e-09,2094.0,expressed
2560,PRAP1,118471.0,NOT,1.2586538687770533e-06,553.5,expressed
2561,NDUFB11,54539.0,ND,0.0008152271441872252,764.0,expressed
2562,ZNF140,7699.0,NOT,0.14289980409756145,1463.0,not
2563,NKX2-8,26257.0,NOT,0.023959366120332223,1578.0,expressed
2564,IGSF8,93185.0,NOT,0.0021283432745555753,804.0,expressed
2565,RPL11,6135.0,NOT,1.0217371728789747e-05,1890.5,expressed
2566,FAM127C,441518.0,ND,0.15253484099410156,1042.0,not
2567,SEPSECS,51091.0,ND,0.05397939406976331,1530.0,not
2568,ASAP2,8853.0,NOT,2.8964096273005237e-06,571.0,expressed
2569,ZHX1,11244.0,NOT,0.01721586201631675,1596.0,expressed
2570,MCIDAS,345643.0,ND,8.070315926661233e-08,471.5,expressed
2571,OPHN1,4983.0,ND,4.9052512171923596e-12,2252.5,expressed
2572,TFAP2C,7022.0,ND,1.3335524183019105e-12,221.0,expressed
2573,TSKS,60385.0,NOT,0.003099910356889866,1679.5,expressed
2574,USP6NL,9712.0,ND,0.8739996131291177,1226.5,not
2575,FAM105B,90268.0,ND,1.5544613624318725e-11,271.5,expressed
2576,C20orf196,149840.0,NOT,0.3682395840114643,1119.0,not
2577,HPS1,3257.0,NOT,9.822847083134484e-09,2082.0,expressed
2578,SPRR2A,6700.0,ND,5.777476678672187e-11,299.5,expressed
2579,SALL4,57167.0,NOT,7.680178418727007e-16,80.5,expressed
2580,RSPH3,83861.0,NOT,3.972272506978444e-05,1846.5,expressed
2581,ACER3,55331.0,NOT,0.008274523287512263,1633.5,expressed
2582,CTCF,10664.0,NOT,0.17217938496421314,1051.5,not
2583,PCBP4,57060.0,NOT,4.8163107464499465e-09,2099.5,expressed
2584,C20orf26,26074.0,NOT,2.0854416092653913e-08,2063.5,expressed
2585,HBP1,26959.0,NOT,7.990008795657143e-08,2029.0,expressed
2586,WBP4,11193.0,NOT,2.2033065315431826e-07,2002.0,expressed
2587,HIST1H4C,8294.0,ND,1.157049130710579e-05,622.0,expressed
2588,MSMB,4477.0,NOT,0.6416701254559933,1318.0,not
2589,LPCAT4,254531.0,ND,1.565049827469611e-05,623.0,expressed
2590,AKIRIN2,55122.0,NOT,1.636021047988803e-05,1875.5,expressed
2591,ZDHHC21,340481.0,NOT,1.3860792542929936e-07,2014.5,expressed
2592,B4GALT3,8703.0,NOT,4.659518210653786e-12,246.5,expressed
2593,RPL27,6155.0,ND,0.15351345041729472,1042.5,not
2594,CCDC170,80129.0,ND,1.2210178727942694e-13,2326.0,expressed
2595,AL031663.2,0.0,NOT,0.17332709043754602,1052.0,not
2596,MMP8,4317.0,NOT,0.0002945108176648282,724.5,expressed
2597,FBXO17,115290.0,ND,0.0005959478036054684,751.5,expressed
2598,SEC11C,90701.0,NOT,0.0028968314093426725,1682.5,expressed
2599,RAB1B,81876.0,ND,4.099672475511744e-07,1985.0,expressed
2600,GPRC5A,9052.0,NOT,8.713949033392487e-17,2457.5,expressed
2601,WDR70,55100.0,ND,2.313067802814532e-09,383.0,expressed
2602,SLC38A6,145389.0,NOT,0.0448274346349273,1541.5,expressed
2603,CFH,3075.0,NOT,7.304921409228718e-06,1901.0,expressed
2604,DCTPP1,79077.0,NOT,1.3438913838675709e-11,268.5,expressed
2605,CRISP2,7180.0,ND,3.981672330122287e-07,1982.5,expressed
2606,ATP13A2,23400.0,ND,0.06664690599641639,983.5,not
2607,ZNF831,128611.0,ND,1.5771995028197285e-10,2178.5,expressed
2608,IL13,3596.0,NOT,1.436307416760105e-07,2010.5,expressed
2609,LMBR1,64327.0,NOT,0.009342747094917822,872.5,expressed
2610,KCNA1,3736.0,ND,0.004898270298305364,1652.5,expressed
2611,AJUBA,84962.0,ND,0.020722557431739178,914.0,expressed
2612,SENP7,57337.0,ND,0.0036613487871951164,1672.0,expressed
2613,USP43,124739.0,ND,0.5812553805180183,1330.5,not
2614,IGFBP5,3488.0,NOT,0.01643059263243795,901.5,expressed
2615,SLC38A5,92745.0,NOT,0.26701843800985525,1411.5,not
2616,DRG1,4733.0,ND,2.794626051142054e-12,236.0,expressed
2617,ARL11,115761.0,ND,2.1000020240002133e-13,2315.5,expressed
2618,ZNF511,118472.0,ND,0.15248313132401778,1042.0,not
2619,FAM206A,54942.0,ND,0.01657746534801397,902.0,expressed
2620,SLX1A,79008.0,NOT,0.0003795749076349435,734.0,expressed
2621,C15orf38-AP3S2,100526783.0,NOT,0.23024287719904213,1075.5,not
2622,TNNI1,7135.0,ND,0.00036489165931620336,732.5,expressed
2623,NAA15,80155.0,NOT,9.637833151623594e-10,362.5,expressed
2624,CASZ1,54897.0,ND,1.0543942408704643e-06,1958.5,expressed
2625,RDH12,145226.0,NOT,0.4776489388880705,1353.5,not
2626,VNN2,8875.0,NOT,1.821143352330209e-14,2362.0,expressed
2627,C9orf9,11092.0,NOT,7.805296593942754e-05,1823.5,expressed
2628,PUM1,9698.0,NOT,0.7328774402774092,1200.0,not
2629,HTR3E,285242.0,ND,0.8995888744861807,1268.5,not
2630,ANGPTL4,51129.0,ND,0.09661900696062424,1008.5,not
2631,BAK1,578.0,NOT,1.367602544172817e-12,221.5,expressed
2632,ZNF428,126299.0,NOT,0.7147818412877427,1196.5,not
2633,PEX5L,51555.0,NOT,0.8013004396012353,1287.0,not
2634,PDLIM3,27295.0,ND,4.919603884325755e-12,2252.5,expressed
2635,TDGF1,6997.0,NOT,1.3586431549827995e-07,2014.5,expressed
2636,IRG1,730249.0,ND,0.0033983602684088793,1674.5,expressed
2637,ANKFY1,51479.0,NOT,2.2965740841456337e-12,2268.0,expressed
2638,SSR1,6745.0,ND,3.405175505846397e-08,449.0,expressed
2639,RBBP4,5928.0,NOT,0.0007105253539027143,758.5,expressed
2640,PUF60,22827.0,NOT,5.386129137034424e-13,203.0,expressed
2641,RASA4,10156.0,NOT,1.1164975951430122e-08,2079.0,expressed
2642,ACRBP,84519.0,NOT,2.0000464017102274e-09,2120.5,expressed
2643,RGS1,5996.0,NOT,0.07472934724760201,1509.0,not
2644,F12,2161.0,NOT,1.1046141954880054e-17,7.5,expressed
2645,MYEOV,26579.0,NOT,6.138777409950364e-13,205.5,expressed
2646,KRT81,3887.0,NOT,8.943325066350579e-11,309.0,expressed
2647,TNFAIP2,7127.0,ND,0.19732909695160394,1062.5,not
2648,VNN1,8876.0,NOT,0.0011241918103943702,1723.0,expressed
2649,CAND2,23066.0,ND,4.609309042047896e-05,1841.5,expressed
2650,COL6A6,131873.0,ND,2.9361673225425612e-15,2395.5,expressed
2651,DPY30,84661.0,NOT,6.603041475559604e-11,302.5,expressed
2652,SUPT5H,6829.0,ND,0.0781085946811742,994.0,not
2653,CYB561D2,11068.0,ND,5.531321087172063e-13,2296.5,expressed
2654,AL358113.1,0.0,NOT,2.4496125423020657e-06,1934.0,expressed
2655,HGFAC,3083.0,ND,0.05306093507651947,969.0,not
2656,ARFGAP2,84364.0,NOT,0.0022794806512909612,1693.0,expressed
2657,POP7,10248.0,NOT,1.2691827398887731e-15,89.5,expressed
2658,AC069368.3,0.0,ND,0.08968313015291214,1496.5,not
2659,AMY2B,280.0,ND,5.782039548335732e-11,2200.5,expressed
2660,POLR3GL,84265.0,ND,5.204581644920935e-14,2342.0,expressed
2661,C1orf50,79078.0,NOT,0.745866025086775,1202.5,not
2662,NDNL2,56160.0,NOT,3.8825484012732433e-07,1986.5,expressed
2663,TM2D1,83941.0,ND,0.002499644010946787,1689.0,expressed
2664,OSBPL10,114884.0,NOT,0.00010376439023964934,1813.5,expressed
2665,C12orf71,728858.0,NOT,0.03381501893108285,1558.0,expressed
2666,PDE8B,8622.0,ND,1.7308608145333004e-15,2405.0,expressed
2667,NFE2L1,4779.0,ND,5.418711594220792e-05,664.0,expressed
2668,GRHL2,79977.0,NOT,1.3087604932611408e-15,90.0,expressed
2669,SMO,6608.0,NOT,2.5792633544449005e-13,188.5,expressed
2670,DMTF1,9988.0,ND,0.009158221341872278,1628.5,expressed
2671,SPAG9,9043.0,NOT,4.2787668336151736e-05,1844.0,expressed
2672,SDSL,113675.0,NOT,0.001708020244862981,1705.5,expressed
2673,SGTB,54557.0,ND,5.282682049981446e-07,1978.0,expressed
2674,BRD8,10902.0,ND,0.00870556044737265,1631.0,expressed
2675,NCR1,9437.0,ND,2.4702633223293804e-10,2168.5,expressed
2676,C21orf59,56683.0,ND,0.4060992886835797,1371.0,not
2677,TRIM13,10206.0,NOT,1.933226380904435e-07,2005.5,expressed
2678,FOXC2,2303.0,NOT,0.030146142511659025,1565.0,expressed
2679,ARFIP1,27236.0,ND,1.972859997479138e-05,1869.5,expressed
2680,CCDC176,80127.0,NOT,1.8354750442105298e-09,2122.5,expressed
2681,LGALSL,29094.0,NOT,3.129519504028594e-07,1992.5,expressed
2682,TPK1,27010.0,NOT,3.029781148492416e-17,2475.5,expressed
2683,KCNMB1,3779.0,ND,9.672285174279046e-07,1961.0,expressed
2684,TCTEX1D1,200132.0,ND,1.593550485847692e-15,2406.5,expressed
2685,CHRNA6,8973.0,ND,0.007601975452501935,863.0,expressed
2686,NHLRC4,283948.0,NOT,1.7991453685352824e-12,2273.0,expressed
2687,TADA3,10474.0,ND,1.5163086826315538e-06,1948.0,expressed
2688,KCNB2,9312.0,NOT,0.19793803857993242,1063.0,not
2689,ARHGAP11A,9824.0,NOT,5.3010870406535284e-17,34.0,expressed
2690,ZNF589,51385.0,NOT,0.0046039435600533744,1661.5,expressed
2691,INPP5D,3635.0,NOT,8.15370938585868e-11,2193.0,expressed
2692,RP11-598P20.5,0.0,NOT,0.5086028595740186,1346.0,not
2693,RIMS3,9783.0,NOT,4.0354706886112275e-07,1985.5,expressed
2694,RNF41,10193.0,NOT,2.1459494398809092e-13,2315.0,expressed
2695,LRRC38,126755.0,NOT,0.003941890860840191,832.0,expressed
2696,AAAS,8086.0,ND,4.2866535966362456e-10,344.0,expressed
2697,VDAC1,7416.0,NOT,6.695260635079375e-12,254.0,expressed
2698,NDUFS2,4720.0,NOT,8.111553097676456e-11,307.0,expressed
2699,ZNF264,9422.0,NOT,0.01139633447544901,1617.5,expressed
2700,FAM188A,80013.0,NOT,6.004755828440202e-14,2339.5,expressed
2701,TP53,7157.0,NOT,0.00786639956221824,864.0,expressed
2702,GPR143,4935.0,NOT,0.07304590559327928,989.5,not
2703,NAPG,8774.0,ND,0.11045335086385119,1018.0,not
2704,EPM2AIP1,9852.0,NOT,1.2258378568637584e-11,2233.5,expressed
2705,NXN,64359.0,NOT,0.006397234844588031,1646.0,expressed
2706,UBAP1,51271.0,NOT,5.339949532680504e-05,1836.5,expressed
2707,EYA3,2140.0,NOT,0.0029935923227082583,819.0,expressed
2708,TMEM130,222865.0,ND,6.872023392177952e-14,2337.0,expressed
2709,VCP,7415.0,NOT,0.00014730360289574192,699.0,expressed
2710,NFIC,4782.0,ND,7.266961442699608e-10,2144.0,expressed
2711,LINGO1,84894.0,ND,8.258596875961948e-07,534.5,expressed
2712,LCORL,254251.0,ND,0.00709380453860419,1641.0,expressed
2713,FBXO46,23403.0,NOT,2.850381184013855e-07,505.0,expressed
2714,CSTF2T,23283.0,NOT,0.28989563044268774,1404.0,not
2715,PTPRH,5794.0,NOT,3.278820939225566e-14,149.0,expressed
2716,CC2D2B,387707.0,ND,1.093540524554808e-12,2283.0,expressed
2717,TMEM194B,100131211.0,ND,9.653852485014832e-08,476.0,expressed
2718,IMPA1,3612.0,ND,0.5326452665093158,1341.0,not
2719,RANBP9,10048.0,ND,0.5280761951777687,1158.0,not
2720,NAPEPLD,222236.0,NOT,0.0016470980156781051,1707.0,expressed
2721,NPY4R,100996758.0,ND,1.1425820871552555e-11,2235.0,expressed
2722,NEBL,10529.0,ND,2.621174421591633e-15,2397.5,expressed
2723,MAP3K2,10746.0,ND,0.17881002646274535,1054.5,not
2724,AMN,81693.0,NOT,0.014664562950987569,895.5,expressed
2725,PIEZO2,63895.0,ND,1.219788774890919e-13,2326.0,expressed
2726,FKBP6,8468.0,NOT,0.2621834600652806,1413.0,not
2727,IRS4,8471.0,ND,0.9804830584172127,1246.0,not
2728,CD47,961.0,NOT,1.1907112822905951e-06,1955.0,expressed
2729,SLC2A14,144195.0,NOT,0.9149020982591061,1266.0,not
2730,PLAU,5328.0,ND,1.7561858801580633e-12,226.5,expressed
2731,REEP4,80346.0,ND,8.462683879114501e-14,167.0,expressed
2732,MAGED4B,81557.0,ND,1.0776030816414967e-15,86.5,expressed
2733,MED28,80306.0,NOT,0.057963862438540764,974.5,not
2734,CHCHD4,131474.0,NOT,0.019053496222813906,1590.5,expressed
2735,SBF1,6305.0,ND,4.545345677326141e-06,584.5,expressed
2736,SLC30A5,64924.0,NOT,0.0020326523045647565,1698.0,expressed
2737,GYS1,2997.0,NOT,1.927577575902861e-12,228.5,expressed
2738,MCMDC2,157777.0,NOT,0.00012821530899442872,694.0,expressed
2739,UVSSA,57654.0,ND,0.0354906021515612,1555.5,expressed
2740,PTCHD1,139411.0,ND,6.3152522130514704e-12,2246.5,expressed
2741,KPNA1,3836.0,ND,6.857360120068393e-15,120.0,expressed
2742,VNN3,0.0,ND,4.928108597007475e-09,2099.0,expressed
2743,RIN3,79890.0,NOT,8.059943452319748e-15,2377.0,expressed
2744,SLAMF8,56833.0,NOT,0.0009590620933630731,1729.5,expressed
2745,DNASE2B,58511.0,NOT,7.429742112064043e-16,2420.0,expressed
2746,CIRH1A,84916.0,NOT,2.8860985217223125e-10,335.0,expressed
2747,TMEM64,169200.0,NOT,2.4068240065960707e-06,1934.5,expressed
2748,DLGAP4,22839.0,ND,0.9505212634805025,1240.5,not
2749,PLCB1,23236.0,ND,3.220744885294232e-08,447.5,expressed
2750,CTHRC1,115908.0,NOT,5.144974282534983e-14,157.5,expressed
2751,SIM2,6493.0,NOT,3.448922752988151e-10,339.0,expressed
2752,TM4SF4,7104.0,NOT,1.3369903518606185e-10,2182.0,expressed
2753,ASGR1,432.0,NOT,9.44039853570937e-12,2239.0,expressed
2754,C14orf39,317761.0,NOT,0.008100148640653462,868.5,expressed
2755,KB-1980E6.3,0.0,NOT,0.0012684973725515516,782.5,expressed
2756,NUTM2G,441457.0,NOT,0.1647628968054471,1048.0,not
2757,IDO2,169355.0,ND,6.848759135084313e-05,1828.0,expressed
2758,NUDT2,318.0,ND,0.012326934968090075,886.5,expressed
2759,RGS7BP,401190.0,NOT,2.193152320578494e-14,2358.5,expressed
2760,ADRA2A,150.0,ND,8.704378350300693e-07,1964.0,expressed
2761,ANXA8L1,653145.0,NOT,0.13919145901293478,1035.0,not
2762,ZNF785,146540.0,ND,0.22361663934485598,1073.0,not
2763,EBF3,253738.0,ND,0.8469346818322718,1278.5,not
2764,UBP1,7342.0,ND,3.824742279580844e-09,2105.0,expressed
2765,TRHDE,29953.0,NOT,1.0320160083696472e-13,2328.5,expressed
2766,ADCY9,115.0,NOT,1.345676907211982e-16,2450.0,expressed
2767,NOP2,4839.0,ND,4.0703155354271645e-15,110.5,expressed
2768,ADCK1,57143.0,ND,0.798646129960056,1287.5,not
2769,PPP1R9B,84687.0,NOT,0.002416405672589976,1690.5,expressed
2770,ANGPTL7,10218.0,NOT,2.348248533144884e-17,2478.5,expressed
2771,ZIC2,7546.0,NOT,9.098838916883617e-15,127.5,expressed
2772,RGS16,6004.0,ND,1.2618240234089193e-08,2076.0,expressed
2773,NYNRIN,57523.0,NOT,0.9368058465985465,1262.0,not
2774,PPFIA2,8499.0,NOT,1.362489821927174e-09,2129.5,expressed
2775,RAET1L,154064.0,NOT,5.757122859303411e-17,41.0,expressed
2776,FAM76B,143684.0,NOT,0.0089763453528228,870.5,expressed
2777,SUDS3,64426.0,NOT,4.617604920630613e-09,399.5,expressed
2778,TMEM159,57146.0,ND,5.185747300517196e-06,588.5,expressed
2779,OBP2A,29991.0,ND,1.0,1250.5,not
2780,UBL7,84993.0,NOT,0.7879928770036432,1289.5,not
2781,UBASH3B,84959.0,NOT,9.906226934888555e-14,2330.0,expressed
2782,TMEM151B,441151.0,NOT,1.1830817333968263e-07,481.5,expressed
2783,MOCOS,55034.0,ND,0.0010835011991885625,775.5,expressed
2784,TRIM22,10346.0,ND,2.2881530643393418e-15,2400.0,expressed
2785,APPBP2,10513.0,ND,0.5907261044425518,1328.5,not
2786,SNX22,79856.0,NOT,7.901324451981522e-16,2419.0,expressed
2787,C21orf58,54058.0,ND,0.5789214560694915,1169.0,not
2788,AL353791.1,0.0,ND,6.370009949841986e-05,1830.5,expressed
2789,ABCC11,85320.0,ND,1.5142037070080714e-05,622.0,expressed
2790,CCDC65,85478.0,NOT,2.8644264297751464e-13,2309.5,expressed
2791,COQ2,27235.0,ND,0.6690393225833877,1312.5,not
2792,PRODH,5625.0,ND,2.085327400100817e-09,2119.5,expressed
2793,GPR18,2841.0,NOT,7.472617032145704e-05,1825.0,expressed
2794,C21orf88,0.0,NOT,0.0022107881801753083,809.5,expressed
2795,DPYS,1807.0,ND,1.222481944846803e-09,2132.0,expressed
2796,RPS6KA1,6195.0,NOT,2.4577229556035828e-17,2479.0,expressed
2797,ZC3H7B,23264.0,ND,0.010119727416903992,1623.5,expressed
2798,RRNAD1,51093.0,NOT,0.6816207699674998,1190.0,not
2799,BRCC3,79184.0,NOT,1.209917357042274e-06,545.5,expressed
2800,RASGEF1B,153020.0,ND,1.139322096044912e-15,2412.5,expressed
2801,LRP6,4040.0,NOT,0.009724429172173189,1625.5,expressed
2802,PSTPIP1,9051.0,ND,0.011626264630047302,1616.5,expressed
2803,CYP2C9,1559.0,ND,0.6941017534513105,1307.5,not
2804,COX7A1,1346.0,NOT,2.3282295758173187e-16,2440.5,expressed
2805,RYBP,23429.0,ND,5.990137820600889e-15,2382.5,expressed
2806,INA,9118.0,ND,6.7013575937226195e-12,254.5,expressed
2807,KIDINS220,57498.0,ND,8.04022477383537e-06,1898.0,expressed
2808,DOCK2,1794.0,NOT,4.8137493563884724e-15,2386.5,expressed
2809,SAE1,10055.0,NOT,5.9536241983104e-12,251.5,expressed
2810,GNB5,10681.0,ND,1.6823297269564546e-06,555.0,expressed
2811,STX17,55014.0,ND,0.0039949721889984335,1668.0,expressed
2812,CDKN1B,1027.0,NOT,0.022485001812060593,1581.5,expressed
2813,KIAA0141,9812.0,NOT,4.556774643609837e-17,2468.5,expressed
2814,ZNF644,84146.0,ND,0.9944988283533807,1248.5,not
2815,CDK6,1021.0,NOT,2.6305417683424026e-09,386.0,expressed
2816,CASC1,55259.0,ND,4.085821697535396e-11,2208.0,expressed
2817,ATF7IP2,80063.0,NOT,0.005125179803072637,1656.5,expressed
2818,OGFOD3,79701.0,ND,0.027848149125282277,1569.5,expressed
2819,PYROXD1,79912.0,NOT,0.16477556937548543,1452.0,not
2820,NDP,4693.0,ND,0.04162967994721325,954.0,expressed
2821,KIF7,374654.0,ND,5.891589481234113e-07,525.0,expressed
2822,RP11-287D1.3,0.0,NOT,1.2166556128392867e-05,1884.5,expressed
2823,AUH,549.0,ND,2.848703022878817e-06,1929.5,expressed
2824,CDK4,1019.0,NOT,6.51089799181755e-17,37.5,expressed
2825,GNG11,2791.0,NOT,1.624333668950852e-17,2486.0,expressed
2826,BAMBI,25805.0,NOT,0.6244913000032928,1321.5,not
2827,PADI4,23569.0,NOT,3.1005793805670546e-15,2394.5,expressed
2828,ULK1,8408.0,ND,8.077916999630491e-10,358.5,expressed
2829,GPR116,221395.0,NOT,7.051742525210717e-18,2500.0,expressed
2830,SIRT3,23410.0,ND,0.004553073377651174,1662.0,expressed
2831,RNF112,7732.0,ND,5.4647507826690686e-09,2096.5,expressed
2832,CEP192,55125.0,NOT,0.0007108410700354158,758.5,expressed
2833,DAP,1611.0,NOT,0.05186253242045067,967.5,not
2834,PLA2G5,5322.0,ND,1.0161266357375406e-13,2329.5,expressed
2835,GTF2IRD2,84163.0,NOT,3.12405695712855e-05,1854.5,expressed
2836,TFPI2,7980.0,NOT,0.0011802104025134658,1721.0,expressed
2837,UBE2A,7319.0,NOT,0.00017142351714584197,704.5,expressed
2838,CRAMP1L,57585.0,ND,0.8227023220377053,1217.0,not
2839,PPP6C,5537.0,ND,0.1555012839210165,1456.5,not
2840,ERLIN2,11160.0,ND,0.0006113538150486844,752.5,expressed
2841,AL132989.1,0.0,ND,0.24678102512305955,1418.5,not
2842,NXPE4,54827.0,ND,0.005535149757965151,1651.5,expressed
2843,TMED8,283578.0,ND,0.3537465190467757,1385.0,not
2844,RARS,5917.0,NOT,7.517513602779148e-08,469.5,expressed
2845,POMP,51371.0,ND,0.7906570713164989,1211.0,not
2846,ZNRF1,84937.0,ND,6.223790255276608e-08,464.5,expressed
2847,GRIPAP1,56850.0,NOT,0.0010955589763300036,1724.0,expressed
2848,KIAA1683,80726.0,ND,1.1212816234456177e-14,2371.0,expressed
2849,SLFNL1,200172.0,ND,5.788650215619857e-16,2424.5,expressed
2850,PRRT3,285368.0,NOT,0.034008536078846956,1558.0,expressed
2851,CDC123,8872.0,ND,5.4470035559204875e-09,403.5,expressed
2852,AP005482.1,0.0,ND,5.009685305699259e-07,1979.5,expressed
2853,C1QTNF9,338872.0,ND,2.2477122728715678e-13,2310.5,expressed
2854,FAM120C,54954.0,NOT,3.2564711532756156e-06,574.5,expressed
2855,KIAA1279,26128.0,ND,0.002387857408067983,1691.0,expressed
2856,EED,8726.0,NOT,2.536090154966504e-08,441.5,expressed
2857,TMTC1,83857.0,NOT,0.8957828715333247,1269.5,not
2858,TCF24,100129654.0,ND,1.5993161592951564e-13,183.5,expressed
2859,ZNF281,23528.0,NOT,0.13284445910747378,1468.5,not
2860,TMC8,147138.0,NOT,1.385363725243985e-07,2014.5,expressed
2861,SAMD15,161394.0,ND,0.9889989085692913,1247.5,not
2862,CHST15,51363.0,ND,0.11597935240745326,1021.5,not
2863,MED4,29079.0,NOT,0.15749746062909087,1455.5,not
2864,ZNF391,346157.0,NOT,0.3258874453558429,1107.0,not
2865,SLC30A6,55676.0,NOT,1.518416114583831e-11,271.0,expressed
2866,SH2D4B,387694.0,ND,3.378580277697185e-16,2434.0,expressed
2867,PSMD5,5711.0,NOT,0.10893343706023897,1017.0,not
2868,ZNF595,0.0,ND,0.015525800916740532,1601.5,expressed
2869,CTSG,1511.0,NOT,9.41000649820141e-13,2286.0,expressed
2870,WWP2,11060.0,NOT,1.637870686593785e-16,2446.5,expressed
2871,TMEM119,338773.0,ND,5.689506137517052e-12,2249.5,expressed
2872,PKD2L1,9033.0,NOT,2.2231163882447665e-09,2118.0,expressed
2873,SLC22A13,9390.0,ND,0.08183133520442575,1000.0,not
2874,ST3GAL6,10402.0,NOT,4.409795706519735e-13,2301.0,expressed
2875,GPR125,166647.0,ND,3.7985763164512924e-11,290.5,expressed
2876,MALL,7851.0,ND,2.117432655322482e-11,2222.0,expressed
2877,TLCD2,727910.0,NOT,1.4027201341572694e-12,2278.0,expressed
2878,HFE,3077.0,NOT,0.049003224498892696,1536.0,expressed
2879,ALG2,85365.0,ND,1.1153732521629608e-08,2079.0,expressed
2880,EMILIN3,90187.0,ND,0.0018761453879134005,798.5,expressed
2881,CXCR6,10663.0,ND,8.861413484384644e-06,1895.0,expressed
2882,STOX2,56977.0,ND,0.0049110119227195196,841.5,expressed
